sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1988-03-R,5954,1,1,7037077,2,,78,9,1,9,,,
1988-03-R,5970,2,2,7057530,3,,78,6,1,6,20453,,
1988-03-R,5969,3,3,7078306,4,,78,4,1,4,41229,,
1988-03-R,5959,4,4,,7,,77,3,1,3,+1 lap,,
1988-03-R,5948,5,5,,10,,77,2,1,2,+1 lap,,
1988-03-R,5951,6,6,,8,,77,1,1,1,+1 lap,,
1988-03-R,5971,7,7,,21,,77,0,1,0,+1 lap,,
1988-03-R,5962,8,8,,16,,76,0,1,0,+2 laps,,
1988-03-R,5977,9,9,,25,,75,0,1,0,+3 laps,,
1988-03-R,5958,10,10,,22,,72,0,1,0,+6 laps,,
1988-03-R,5955,11,DNF,,1,,66,0,1,0,,,Accident
1988-03-R,5972,12,DNF,,13,,50,0,1,0,,,Collision
1988-03-R,5957,13,DNF,,14,,45,0,1,0,,,Fuel system
1988-03-R,5952,14,DNF,,23,,43,0,1,0,,,Gearbox
1988-03-R,5961,15,DNF,,6,,38,0,1,0,,,Gearbox
1988-03-R,5966,16,DNF,,15,,36,0,1,0,,,Halfshaft
1988-03-R,5950,17,DNF,,5,,32,0,1,0,,,Collision
1988-03-R,5964,18,DNF,,19,,28,0,1,0,,,Engine
1988-03-R,5967,19,DNF,,20,,17,0,1,0,,,Engine
1988-03-R,5974,20,DNF,,18,,14,0,1,0,,,Brakes
1988-03-R,5960,21,DNF,,9,,8,0,1,0,,,Engine
1988-03-R,5968,22,DNF,,26,,6,0,1,0,,,Engine
1988-03-R,5973,23,DNF,,24,,5,0,1,0,,,Suspension
1988-03-R,5946,24,DNF,,11,,1,0,1,0,,,Collision
1988-03-R,5978,25,DNF,,17,,0,0,1,0,,,Spun off
1988-03-R,5956,26,DNF,,12,,0,0,1,0,,,Throttle
