sessionId,entrantId,positionOrder,positionText,laps,time
1994-02-Q1,6288,1,1,11,70218
1994-02-Q1,6291,2,2,9,70440
1994-02-Q1,6287,3,3,10,70771
1994-02-Q1,6293,4,4,9,71683
1994-02-Q1,6308,5,5,8,71744
1994-02-Q1,6294,6,6,11,72351
1994-02-Q1,6316,7,7,10,72372
1994-02-Q1,6299,8,8,10,72409
1994-02-Q1,6292,9,9,11,72554
1994-02-Q1,6310,10,10,4,72686
1994-02-Q1,6296,11,11,10,72866
1994-02-Q1,6290,12,12,11,73013
1994-02-Q1,6289,13,13,11,73013
1994-02-Q1,6302,14,14,10,73111
1994-02-Q1,6295,15,15,11,73169
1994-02-Q1,6304,16,16,11,73342
1994-02-Q1,6303,17,17,7,73529
1994-02-Q1,6305,18,18,8,73613
1994-02-Q1,6309,19,19,11,73855
1994-02-Q1,6315,20,20,10,74036
1994-02-Q1,6301,21,21,11,74101
1994-02-Q1,6306,22,22,9,74106
1994-02-Q1,6298,23,23,11,74538
1994-02-Q1,6297,24,24,11,74657
1994-02-Q1,6311,25,25,11,74946
1994-02-Q1,6314,26,26,10,76927
1994-02-Q1,6313,27,27,11,78671
