sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1976-11-R,5148,1,1,5407860,2,,54,9,1,9,,,
1976-11-R,5115,2,2,5418650,5,,54,6,1,6,10790,,
1976-11-R,5121,3,3,5419840,4,,54,4,1,4,11980,,
1976-11-R,5108,4,4,5420300,1,,54,3,1,3,12440,,
1976-11-R,5135,5,5,5429350,9,,54,2,1,2,21490,,
1976-11-R,5122,6,6,5442200,3,,54,1,1,1,34340,,
1976-11-R,5109,7,7,5467310,12,,54,0,1,0,59450,,
1976-11-R,5127,8,8,,20,,53,0,1,0,+1 lap,,
1976-11-R,5146,9,9,,22,,52,0,1,0,+2 laps,,
1976-11-R,5124,10,10,,16,,51,0,1,0,,,Accident
1976-11-R,5167,11,11,,23,,51,0,1,0,+3 laps,,
1976-11-R,5154,12,12,,24,,50,0,1,0,+4 laps,,
1976-11-R,5165,13,DNF,,19,,47,0,1,0,,,Throttle
1976-11-R,5140,14,NC,,25,,44,0,1,0,+10 laps,,
1976-11-R,5106,15,DNF,,7,,43,0,1,0,,,Accident
1976-11-R,5117,16,DNF,,17,,43,0,1,0,,,Accident
1976-11-R,5157,17,DNF,,18,,40,0,1,0,,,Fuel pump
1976-11-R,5105,18,DNF,,8,,40,0,1,0,,,Accident
1976-11-R,5129,19,DNF,,15,,40,0,1,0,,,Accident
1976-11-R,5119,20,DNF,,11,,26,0,1,0,,,Fuel system
1976-11-R,5134,21,DNF,,13,,24,0,1,0,,,Suspension
1976-11-R,5158,22,DNF,,21,,17,0,1,0,,,Accident
1976-11-R,5156,23,DNF,,6,,14,0,1,0,,,Brakes
1976-11-R,5143,24,DNF,,10,,14,0,1,0,,,Suspension
1976-11-R,5104,25,DNF,,14,,0,0,1,0,,,Clutch
