sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1966-03-R,3352,1,1,6511300,4,,48,9,1,9,,,
1966-03-R,3356,2,2,6520800,3,,48,6,1,6,9500,,
1966-03-R,3353,3,3,,9,,46,4,1,4,+2 laps,,
1966-03-R,3349,4,4,,5,,46,3,1,3,+2 laps,,
1966-03-R,3357,5,5,,14,,45,2,1,2,+3 laps,,
1966-03-R,3365,6,6,,15,,45,1,1,1,+3 laps,,
1966-03-R,3361,7,7,,12,,44,0,1,0,+4 laps,,
1966-03-R,3350,8,8,,7,,44,0,1,0,+4 laps,,
1966-03-R,3364,9,NC,,11,,42,0,1,0,+6 laps,,
1966-03-R,3347,10,DNF,,13,,40,0,1,0,,,Oil leak
1966-03-R,3355,11,NC,,1,,37,0,1,0,+11 laps,,
1966-03-R,3358,12,NC,,17,,32,0,1,0,+16 laps,,
1966-03-R,3354,13,DNF,,8,,13,0,1,0,,,Engine
1966-03-R,3362,14,DNF,,6,,10,0,1,0,,,Fuel system
1966-03-R,3359,15,DNF,,10,,8,0,1,0,,,Clutch
1966-03-R,3351,16,DNF,,2,,5,0,1,0,,,Fuel system
1966-03-R,3348,17,DNF,,16,,3,0,1,0,,,Gearbox
