entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7171,1,1,5618992,2,,53,26,1,26,,,
7174,2,2,5622821,4,,53,18,1,18,3829,,
7164,3,3,5624204,1,,53,15,1,15,5212,,
7170,4,4,5633202,9,5,53,12,1,12,14210,,
7181,5,5,5657340,PL,5,53,10,1,10,38348,,
7172,6,6,5664881,5,,53,8,1,8,45889,,
7163,7,7,5667720,11,,53,6,1,6,48728,,
7158,8,8,5676741,7,,53,4,1,4,57749,,
7183,9,9,5677771,13,,53,2,1,2,58779,5000,
7169,10,10,5678833,6,,53,1,1,1,59841,,
7165,11,11,5679813,14,,53,0,1,0,"01:00,82",,
7168,12,12,5681488,19,SFB,53,0,1,0,"01:02,50",,
7160,13,13,5687902,15,,53,0,1,0,"01:08,91",,
7180,14,14,5689068,16,5,53,0,1,0,"01:10,08",,
7176,15,15,5692338,12,,53,0,1,0,"01:13,35",,
7175,16,DNF,,18,SFB,28,0,1,0,,,Withdrew
7173,17,DNF,,17,,27,0,1,0,,,Wheel nut
7159,18,DNF,,3,,26,0,1,0,,,Power loss
7157,19,DNF,,10,,24,0,1,0,,,Collision damage
7182,20,DNF,,8,,0,0,1,0,,,Collision
