sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2005-13-R,6675,1,1,5845552,4,,70,10,1,10,,,
2005-13-R,6692,2,2,5881133,1,,70,8,1,8,35581,,
2005-13-R,6682,3,3,5881681,5,,70,6,1,6,36129,,
2005-13-R,6681,4,4,5899773,3,,70,5,1,5,54221,,
2005-13-R,6669,5,5,5904384,8,,70,4,1,4,58832,,
2005-13-R,6674,6,6,5913927,12,,70,3,1,3,"01:08,38",,
2005-13-R,6673,7,7,,16,,69,2,1,2,+1 lap,,
2005-13-R,6670,8,8,,10,,69,1,1,1,+1 lap,,
2005-13-R,6672,9,9,,9,,69,0,1,0,+1 lap,,
2005-13-R,6693,10,10,,7,,69,0,1,0,+1 lap,,
2005-13-R,6671,11,11,,6,,69,0,1,0,+1 lap,,
2005-13-R,6684,12,12,,18,,67,0,1,0,+3 laps,,
2005-13-R,6683,13,13,,20,,66,0,1,0,+4 laps,,
2005-13-R,6678,14,14,,14,,63,0,1,0,+7 laps,,
2005-13-R,6699,15,NC,,17,,59,0,1,0,+11 laps,,
2005-13-R,6677,16,DNF,,15,,56,0,1,0,,,Engine
2005-13-R,6676,17,DNF,,2,,41,0,1,0,,,Driveshaft
2005-13-R,6705,18,DNF,,19,,26,0,1,0,,,Hydraulics
2005-13-R,6680,19,DNF,,11,,0,0,1,0,,,Collision
2005-13-R,6679,20,DNF,,13,,0,0,1,0,,,Suspension
