sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1972-10-R,4688,1,1,5398400,6,,55,9,1,9,,,
1972-10-R,4692,2,2,5412900,9,,55,6,1,6,14500,,
1972-10-R,4546,3,3,5422200,5,,55,4,1,4,23800,,
1972-10-R,4695,4,4,5434100,8,,55,3,1,3,35700,,
1972-10-R,4706,5,5,5464000,13,,55,2,1,2,"01:05,60",,
1972-10-R,4702,6,6,5480300,12,,55,1,1,1,"01:21,90",,
1972-10-R,4686,7,7,,7,,54,0,1,0,+1 lap,,
1972-10-R,4700,8,8,,16,,54,0,1,0,+1 lap,,
1972-10-R,4698,9,9,,24,,54,0,1,0,+1 lap,,
1972-10-R,4696,10,10,,25,,54,0,1,0,+1 lap,,
1972-10-R,4701,11,11,,17,,52,0,1,0,+3 laps,,
1972-10-R,4703,12,12,,10,,51,0,1,0,+4 laps,,
1972-10-R,4697,13,13,,20,,50,0,1,0,+5 laps,,
1972-10-R,4515,14,DNF,,1,,46,0,1,0,,,Electrical
1972-10-R,4699,15,DNF,,2,,38,0,1,0,,,Brakes
1972-10-R,4691,16,DNF,,21,,33,0,1,0,,,Brakes
1972-10-R,4689,17,DNF,,19,,20,0,1,0,,,Fuel system
1972-10-R,4690,18,DNF,,22,,20,0,1,0,,,Spun off
1972-10-R,4707,19,DNF,,15,,20,0,1,0,,,Suspension
1972-10-R,4687,20,DNF,,4,,16,0,1,0,,,Collision
1972-10-R,4705,21,DNF,,18,,15,0,1,0,,,Collision
1972-10-R,4708,22,DNF,,11,,14,0,1,0,,,Suspension
1972-10-R,4487,23,DNF,,14,,14,0,1,0,,,Engine
1972-10-R,4693,24,DNF,,23,,6,0,1,0,,,Engine
1972-10-R,4664,25,DNF,,3,,0,0,1,0,,,Clutch
