sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2004-02-R,6629,1,1,5467490,1,,56,10,1,10,,,
2004-02-R,6631,2,2,5472512,4,,56,8,1,8,5022,,
2004-02-R,6637,3,3,5479058,6,,56,6,1,6,11568,,
2004-02-R,6630,4,4,5481106,3,,56,5,1,5,13616,,
2004-02-R,6635,5,5,5504850,8,,56,4,1,4,37360,,
2004-02-R,6633,6,6,5520588,9,,56,3,1,3,53098,,
2004-02-R,6636,7,7,5535367,19,,56,2,1,2,"01:07,88",,
2004-02-R,6640,8,8,,11,,55,1,1,1,+1 lap,,
2004-02-R,6643,9,9,,10,,55,0,1,0,+1 lap,,
2004-02-R,6642,10,10,,13,,55,0,1,0,+1 lap,,
2004-02-R,6639,11,11,,12,,55,0,1,0,+1 lap,,
2004-02-R,6644,12,12,,14,,55,0,1,0,+1 lap,,
2004-02-R,6646,13,13,,PL,,54,0,1,0,+2 laps,,
2004-02-R,6647,14,14,,16,,53,0,1,0,+3 laps,,
2004-02-R,6638,15,15,,20,,52,0,1,0,,,Engine
2004-02-R,6648,16,16,,17,,52,0,1,0,+4 laps,,
2004-02-R,6634,17,DNF,,5,,40,0,1,0,,,Hydraulics
2004-02-R,6645,18,DNF,,15,,34,0,1,0,,,Transmission
2004-02-R,6632,19,DNF,,7,,27,0,1,0,,,Engine
2004-02-R,6641,20,DNF,,2,,23,0,1,0,,,Spun off
