sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2002-07-R,6566,1,1,6339055,2,,78,10,1,10,,,
2002-07-R,6586,2,2,6340105,3,,78,6,1,6,1050,,
2002-07-R,6568,3,3,6416505,4,,78,4,1,4,"01:17,45",,
2002-07-R,6576,4,4,,7,,77,3,1,3,+1 lap,,
2002-07-R,6572,5,5,,11,,77,2,1,2,+1 lap,,
2002-07-R,6580,6,6,,12,,77,1,1,1,+1 lap,,
2002-07-R,6587,7,7,,5,,77,0,1,0,+1 lap,,
2002-07-R,6570,8,8,,17,,76,0,1,0,+2 laps,,
2002-07-R,6578,9,9,,21,,76,0,1,0,+2 laps,,
2002-07-R,6579,10,10,,20,,76,0,1,0,+2 laps,,
2002-07-R,6583,11,11,,19,,76,0,1,0,+2 laps,,
2002-07-R,6581,12,12,,15,,76,0,1,0,+2 laps,,
2002-07-R,6584,13,DNF,,9,,69,0,1,0,,,Brakes
2002-07-R,6571,14,DNF,,13,,63,0,1,0,,,Accident
2002-07-R,6575,15,DNF,,18,,51,0,1,0,,,Collision
2002-07-R,6577,16,DNF,,8,,51,0,1,0,,,Collision
2002-07-R,6569,17,DNF,,1,,46,0,1,0,,,Engine
2002-07-R,6574,18,DNF,,14,,44,0,1,0,,,Engine
2002-07-R,6567,19,DNF,,6,,41,0,1,0,,,Collision damage
2002-07-R,6582,20,DNF,,22,,29,0,1,0,,,Accident
2002-07-R,6573,21,DNF,,16,,22,0,1,0,,,Accident
2002-07-R,6585,22,DNF,,10,,15,0,1,0,,,Accident
