sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2003-14-R,6615,1,1,4459838,1,,53,10,1,10,,,
2003-14-R,6594,2,2,4465132,2,,53,8,1,8,5294,,
2003-14-R,6616,3,3,4471673,3,,53,6,1,6,11835,,
2003-14-R,6597,4,4,4472672,4,,53,5,1,5,12834,,
2003-14-R,6625,5,5,4487729,5,,53,4,1,4,27891,,
2003-14-R,6606,6,6,,10,,52,3,1,3,+1 lap,,
2003-14-R,6604,7,7,,11,,52,2,1,2,+1 lap,,
2003-14-R,6619,8,8,,20,,52,1,1,1,+1 lap,,
2003-14-R,6600,9,9,,16,,52,0,1,0,+1 lap,,
2003-14-R,6602,10,10,,13,,52,0,1,0,+1 lap,,
2003-14-R,6624,11,11,,18,,51,0,1,0,+2 laps,,
2003-14-R,6621,12,12,,19,,51,0,1,0,+2 laps,,
2003-14-R,6601,13,13,,14,,50,0,1,0,,,Transmission
2003-14-R,6596,14,DNF,,8,,45,0,1,0,,,Fuel pressure
2003-14-R,6610,15,DNF,,9,,35,0,1,0,,,Brakes
2003-14-R,6609,16,DNF,,17,,27,0,1,0,,,Oil leak
2003-14-R,6607,17,DNF,,7,,24,0,1,0,,,Gearbox
2003-14-R,6611,18,DNF,,12,,3,0,1,0,,,Tyre
2003-14-R,6620,19,DNF,,15,,2,0,1,0,,,Gearbox
2003-14-R,6618,20,DNF,,6,,0,0,1,0,,,Hydraulics
