sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2000-12-R,6509,1,1,6333869,3,,77,10,1,10,,,
2000-12-R,6511,2,2,6341785,1,,77,6,1,6,7916,,
2000-12-R,6510,3,3,6342323,2,,77,4,1,4,8454,,
2000-12-R,6512,4,4,6378026,5,,77,3,1,3,44157,,
2000-12-R,6517,5,5,6384306,4,,77,2,1,2,50437,,
2000-12-R,6532,6,6,6401968,6,,77,1,1,1,"01:08,10",,
2000-12-R,6533,7,7,,12,,76,0,1,0,+1 lap,,
2000-12-R,6515,8,8,,10,,76,0,1,0,+1 lap,,
2000-12-R,6518,9,9,,8,,76,0,1,0,+1 lap,,
2000-12-R,6524,10,10,,9,,76,0,1,0,+1 lap,,
2000-12-R,6520,11,11,,11,,76,0,1,0,+1 lap,,
2000-12-R,6529,12,12,,16,,75,0,1,0,+2 laps,,
2000-12-R,6526,13,13,,20,,75,0,1,0,+2 laps,,
2000-12-R,6530,14,14,,18,,75,0,1,0,+2 laps,,
2000-12-R,6527,15,15,,21,,74,0,1,0,+3 laps,,
2000-12-R,6525,16,16,,15,,73,0,1,0,+4 laps,,
2000-12-R,6528,17,DNF,,22,,68,0,1,0,,,Engine
2000-12-R,6516,18,DNF,,17,,67,0,1,0,,,Gearbox
2000-12-R,6523,19,DNF,,13,,62,0,1,0,,,Transmission
2000-12-R,6519,20,DNF,,7,,31,0,1,0,,,Brakes
2000-12-R,6522,21,DNF,,19,,22,0,1,0,,,Electrical
2000-12-R,6521,22,DNF,,14,,11,0,1,0,,,Suspension
