sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2000-01-R,6511,1,1,5641987,3,,58,10,1,10,,,
2000-01-R,6512,2,2,5653402,4,,58,6,1,6,11415,,
2000-01-R,6517,3,3,5661996,11,,58,4,1,4,20009,,
2000-01-R,6529,4,4,5686434,8,,58,3,1,3,44447,,
2000-01-R,6519,5,5,5687152,9,,58,2,1,2,45165,,
2000-01-R,6530,6,6,5688455,16,,58,1,1,1,46468,,
2000-01-R,6520,7,7,5688902,14,,58,0,1,0,46915,,
2000-01-R,6527,8,8,,18,,57,0,1,0,+1 lap,,
2000-01-R,6522,9,9,,15,,56,0,1,0,+2 laps,,
2000-01-R,6518,10,DNF,,21,,46,0,1,0,,,Engine
2000-01-R,6523,11,DNF,,19,,41,0,1,0,,,Transmission
2000-01-R,6528,12,DNF,,22,,40,0,1,0,,,Gearbox
2000-01-R,6513,13,DNF,,5,,39,0,1,0,,,Hydraulics
2000-01-R,6514,14,DNF,,6,,35,0,1,0,,,Engine
2000-01-R,6521,15,DNF,,PL,,27,0,1,0,,,Hydraulics
2000-01-R,6509,16,DNF,,1,,18,0,1,0,,,Engine
2000-01-R,6526,17,DNF,,13,,16,0,1,0,,,Suspension
2000-01-R,6510,18,DNF,,2,,11,0,1,0,,,Engine
2000-01-R,6525,19,DNF,,12,,6,0,1,0,,,Suspension
2000-01-R,6515,20,DNF,,7,,6,0,1,0,,,Spun off
2000-01-R,6516,21,DNF,,20,,1,0,1,0,,,Clutch
2000-01-R,6524,22,DSQ,5687611,10,,58,0,1,0,45624,,Illegal bodywork
