sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1993-11-R,6244,1,1,6459098,2,,77,10,1,10,,,
1993-11-R,6273,2,2,6531013,5,,77,6,1,6,"01:11,92",,
1993-11-R,6269,3,3,6537140,6,,77,4,1,4,"01:18,04",,
1993-11-R,6274,4,4,,9,,76,3,1,3,+1 lap,,
1993-11-R,6266,5,5,,13,,76,2,1,2,+1 lap,,
1993-11-R,6270,6,6,,17,,76,1,1,1,+1 lap,,
1993-11-R,6267,7,7,,12,,76,0,1,0,+1 lap,,
1993-11-R,6260,8,8,,19,,75,0,1,0,+2 laps,,
1993-11-R,6276,9,9,,24,,75,0,1,0,+2 laps,,
1993-11-R,6279,10,10,,23,,73,0,1,0,+4 laps,,
1993-11-R,6277,11,11,,22,,72,0,1,0,+5 laps,,
1993-11-R,6245,12,12,,1,,70,0,1,0,+7 laps,,
1993-11-R,6278,13,DNF,,7,,59,0,1,0,,,Accident
1993-11-R,6261,14,DNF,,18,,54,0,1,0,,,Engine
1993-11-R,6254,15,DNF,,21,,45,0,1,0,,,Gearbox
1993-11-R,6275,16,DNF,,10,,41,0,1,0,,,Spun off
1993-11-R,6262,17,DNF,,25,,39,0,1,0,,,Overheating
1993-11-R,6255,18,DNF,,20,,38,0,1,0,,,Spun off
1993-11-R,6263,19,DNF,,26,,37,0,1,0,,,Spun off
1993-11-R,6272,20,DNF,,3,,26,0,1,0,,,Fuel pump
1993-11-R,6264,21,DNF,,14,,22,0,1,0,,,Suspension
1993-11-R,6268,22,DNF,,8,,22,0,1,0,,,Spun off
1993-11-R,6271,23,DNF,,15,,18,0,1,0,,,Engine
1993-11-R,6251,24,DNF,,4,,17,0,1,0,,,Throttle
1993-11-R,6250,25,DNF,,11,,15,0,1,0,,,Throttle
1993-11-R,6256,26,DNF,,16,,0,0,1,0,,,Accident
