sessionId,entrantId,positionOrder,positionText,laps,time
2005-14-FP2,6689,1,1,32,85583
2005-14-FP2,6687,2,2,33,86196
2005-14-FP2,6676,3,3,17,86525
2005-14-FP2,6675,4,4,18,87274
2005-14-FP2,6669,5,5,28,87346
2005-14-FP2,6688,6,6,28,87578
2005-14-FP2,6671,7,7,25,87579
2005-14-FP2,6672,8,8,29,87673
2005-14-FP2,6681,9,9,22,87964
2005-14-FP2,6670,10,10,25,88081
2005-14-FP2,6673,11,11,20,88120
2005-14-FP2,6679,12,12,25,88235
2005-14-FP2,6692,13,13,25,88293
2005-14-FP2,6677,14,14,26,88404
2005-14-FP2,6693,15,15,25,88460
2005-14-FP2,6682,16,16,22,88641
2005-14-FP2,6678,17,17,27,88681
2005-14-FP2,6680,18,18,21,88828
2005-14-FP2,6674,19,19,21,88959
2005-14-FP2,6683,20,20,21,90626
2005-14-FP2,6705,21,21,16,90628
2005-14-FP2,6699,22,22,22,90730
2005-14-FP2,6706,23,23,18,90884
2005-14-FP2,6684,24,24,12,90899
2005-14-FP2,6708,25,25,19,92813
