sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1998-07-R,6463,1,1,6057355,3,,69,10,1,10,,,
1998-07-R,6465,2,2,6074017,4,,69,6,1,6,16662,,
1998-07-R,6464,3,3,6117413,8,,69,4,1,4,"01:00,06",,
1998-07-R,6466,4,4,6120587,11,,69,3,1,3,"01:03,23",,
1998-07-R,6477,5,5,6138867,13,,69,2,1,2,"01:21,51",,
1998-07-R,6478,6,6,,20,,68,1,1,1,+1 lap,,
1998-07-R,6481,7,7,,18,,68,0,1,0,+1 lap,,
1998-07-R,6479,8,8,,22,,68,0,1,0,+1 lap,,
1998-07-R,6475,9,9,,19,,68,0,1,0,+1 lap,,
1998-07-R,6461,10,10,,6,,63,0,1,0,+6 laps,,
1998-07-R,6482,11,DNF,,21,,53,0,1,0,,,Electrical
1998-07-R,6469,12,DNF,,10,,42,0,1,0,,,Electrical
1998-07-R,6471,13,DNF,,15,,39,0,1,0,,,Engine
1998-07-R,6462,14,DNF,,7,,20,0,1,0,,,Spun off
1998-07-R,6467,15,DNF,,1,,18,0,1,0,,,Throttle
1998-07-R,6474,16,DNF,,12,,18,0,1,0,,,Spun off
1998-07-R,6476,17,DNF,,17,,18,0,1,0,,,Accident
1998-07-R,6468,18,DNF,,2,,0,0,1,0,,,Gearbox
1998-07-R,6470,19,DNF,,5,,0,0,1,0,,,Gearbox
1998-07-R,6473,20,DNF,,9,,0,0,1,0,,,Collision
1998-07-R,6472,21,DNF,,14,,0,0,1,0,,,Collision
1998-07-R,6480,22,DNF,,16,,0,0,1,0,,,Transmission
