sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1957-01-R,1498,1,1,10855900,2,,100,8,1,8,,,
1957-01-R,1500,2,2,10874200,3,,100,6,1,6,18300,,
1957-01-R,1501,3,3,,8,,99,4,1,4,+1 lap,,
1957-01-R,1510,4,4,,9,,98,3,1,3,+2 laps,,
1957-01-R,1508,5,5,,10,,98,1,1,1,+2 laps,,
1957-01-R,1502,6,6,,11,,98,0,1,0,+2 laps,,
1957-01-R,1506,6,6,,11,,98,0,1,0,+2 laps,,
1957-01-R,1511,7,7,,13,,95,0,1,0,+5 laps,,
1957-01-R,1499,8,8,,1,,93,1,1,1,+7 laps,,
1957-01-R,1512,9,9,,12,,91,0,1,0,+9 laps,,
1957-01-R,1513,10,10,,14,,90,0,1,0,+10 laps,,
1957-01-R,1504,11,DNF,,4,,75,0,1,0,,,Wheel
1957-01-R,1505,12,DNF,,7,,35,0,1,0,,,Clutch
1957-01-R,1503,13,DNF,,6,,31,0,1,0,,,Clutch
1957-01-R,1502,14,DNF,,5,,26,0,1,0,,,Clutch
