entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7145,1,1,5229066,1,,71,25,1,25,,,
7143,2,2,5230535,5,,71,18,1,18,1469,,
7131,3,3,5233830,4,,71,15,1,15,4764,,
7129,4,4,5234259,11,5,71,12,1,12,5193,,
7147,5,5,5252009,3,,71,10,1,10,22943,,
7130,6,6,5256063,2,,71,8,1,8,26997,,
7137,7,7,5273265,7,,71,6,1,6,44199,,
7132,8,8,5280296,8,,71,4,1,4,51230,,
7139,9,9,5281923,10,,71,2,1,2,52857,,
7151,10,10,,12,,70,1,1,1,+1 lap,,
7141,11,11,,16,,70,0,1,0,+1 lap,,
7146,12,12,,15,,70,0,1,0,+1 lap,,
7134,13,13,,9,,70,0,1,0,+1 lap,,
7152,14,14,,18,5,70,0,1,0,+1 lap,,
7128,15,15,,20,,70,0,1,0,+1 lap,5000,
7144,16,16,,14,,69,0,1,0,+2 laps,,
7136,17,17,,17,,69,0,1,0,+2 laps,5000,
7138,18,18,,19,,69,0,1,0,+2 laps,,
7140,19,DNF,,13,,32,0,1,0,,,Overheating
7133,20,DNF,,6,,20,0,1,0,,,Collision damage
