sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1987-15-R,5928,1,1,5578072,1,,51,9,1,9,,,
1987-15-R,5916,2,2,5595456,7,,51,6,1,6,17384,,
1987-15-R,5905,3,3,5595766,9,,51,4,1,4,17694,,
1987-15-R,5927,4,4,5658513,4,,51,3,1,3,"01:20,44",,
1987-15-R,5922,5,5,5663648,3,,51,2,1,2,"01:25,58",,
1987-15-R,5915,6,6,5674551,11,,51,1,1,1,"01:36,48",,
1987-15-R,5904,7,7,,2,,50,0,1,0,+1 lap,,
1987-15-R,5906,8,8,,19,,50,0,1,0,+1 lap,,
1987-15-R,5920,9,9,,12,,50,0,1,0,+1 lap,,
1987-15-R,5919,10,10,,13,,50,0,1,0,+1 lap,,
1987-15-R,5910,11,11,,8,,49,0,1,0,+2 laps,,
1987-15-R,5907,12,12,,25,,49,0,1,0,+2 laps,,
1987-15-R,5937,13,13,,24,,48,0,1,0,+3 laps,,
1987-15-R,5941,14,14,,22,,47,0,1,0,+4 laps,,
1987-15-R,5909,15,15,,5,,46,0,1,0,,,Engine
1987-15-R,5936,16,DNF,,17,,44,0,1,0,,,Out of fuel
1987-15-R,5923,17,DNF,,23,,43,0,1,0,,,Out of fuel
1987-15-R,5942,18,DNF,,26,,38,0,1,0,,,Electrical
1987-15-R,5925,19,DNF,,14,,35,0,1,0,,,Engine
1987-15-R,5930,20,DNF,,15,,32,0,1,0,,,Engine
1987-15-R,5912,21,DNF,,10,,26,0,1,0,,,Engine
1987-15-R,5921,22,DNF,,6,,16,0,1,0,,,Engine
1987-15-R,5935,23,DNF,,16,,13,0,1,0,,,Engine
1987-15-R,5931,24,DNF,,20,,13,0,1,0,,,Accident
1987-15-R,5924,25,DNF,,21,,2,0,1,0,,,Engine
1987-15-R,5929,26,DNF,,18,,0,0,1,0,,,Accident
