sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1960-01-R,2140,1,1,8269500,13,,80,8,1,8,,,
1960-01-R,2144,2,2,8295800,7,,80,6,1,6,26300,,
1960-01-R,2150,3,3,8306400,8,,80,0,1,0,36900,,
1960-01-R,2151,3,3,8306400,8,,80,0,1,0,36900,,
1960-01-R,2134,4,4,8322800,12,,80,3,1,3,53300,,
1960-01-R,2147,5,5,,5,,79,2,1,2,+1 lap,,
1960-01-R,2142,6,6,,2,,79,1,1,1,+1 lap,,
1960-01-R,2152,7,7,,4,,79,0,1,0,+1 lap,,
1960-01-R,2145,8,8,,6,,77,0,1,0,+3 laps,,
1960-01-R,2155,9,9,,15,,77,0,1,0,+3 laps,,
1960-01-R,2148,10,10,,11,,77,0,1,0,+3 laps,,
1960-01-R,2133,11,11,,17,,76,0,1,0,+4 laps,,
1960-01-R,2132,12,12,,16,,76,0,1,0,+4 laps,,
1960-01-R,2139,13,13,,19,,72,0,1,0,+8 laps,,
1960-01-R,2137,14,14,,20,,70,0,1,0,+10 laps,,
1960-01-R,2141,14,DNF,,10,,42,0,1,0,,,Gearbox
1960-01-R,2143,15,DNF,,14,,24,0,1,0,,,Physical
1960-01-R,2150,15,DNF,,1,,40,0,1,0,,,Suspension
1960-01-R,2135,16,DNF,,18,,10,0,1,0,,,Overheating
1960-01-R,2149,16,DNF,,9,,63,0,1,0,,,Fuel pump
1960-01-R,2154,16,DNF,,21,,23,0,1,0,,,Physical
1960-01-R,2153,17,DNF,,3,,37,0,1,0,,,Overheating
1960-01-R,2138,18,DNF,,22,,16,0,1,0,,,Physical
