sessionId,entrantId,positionOrder,positionText,laps,time
1995-15-FP2,6394,1,1,22,75730
1995-15-FP2,6393,2,2,23,76086
1995-15-FP2,6374,3,3,22,76408
1995-15-FP2,6365,4,4,22,76468
1995-15-FP2,6375,5,5,19,76488
1995-15-FP2,6352,6,6,23,76681
1995-15-FP2,6353,7,7,23,76833
1995-15-FP2,6377,8,8,23,76959
1995-15-FP2,6364,9,9,20,77560
1995-15-FP2,6385,10,10,23,77735
1995-15-FP2,6383,11,11,9,77744
1995-15-FP2,6396,12,12,23,77872
1995-15-FP2,6373,13,13,15,77982
1995-15-FP2,6354,14,14,22,78003
1995-15-FP2,6372,15,15,23,78226
1995-15-FP2,6389,16,16,23,78556
1995-15-FP2,6355,17,17,21,78933
1995-15-FP2,6360,18,18,17,79025
1995-15-FP2,6371,19,19,23,79352
1995-15-FP2,6361,20,20,21,80218
1995-15-FP2,6367,21,21,4,81281
1995-15-FP2,6368,22,22,23,81304
1995-15-FP2,6369,23,23,22,81626
1995-15-FP2,6366,24,24,3,84195
