sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2002-12-R,6586,1,1,5272078,1,,67,10,1,10,,,
2002-12-R,6569,2,2,5282581,4,,67,6,1,6,10503,,
2002-12-R,6568,3,3,5286544,2,,67,4,1,4,14466,,
2002-12-R,6587,4,4,5295273,3,,67,3,1,3,23195,,
2002-12-R,6566,5,5,,9,,66,2,1,2,+1 lap,,
2002-12-R,6570,6,6,,10,,66,1,1,1,+1 lap,,
2002-12-R,6571,7,7,,14,,66,0,1,0,+1 lap,,
2002-12-R,6573,8,8,,12,,66,0,1,0,+1 lap,,
2002-12-R,6584,9,9,,19,,66,0,1,0,+1 lap,,
2002-12-R,6572,10,DNF,,6,,59,0,1,0,,,Engine
2002-12-R,6567,11,DNF,,5,,59,0,1,0,,,Spun off
2002-12-R,6588,12,DNF,,16,,57,0,1,0,,,Brakes
2002-12-R,6581,13,DNF,,18,,48,0,1,0,,,Engine
2002-12-R,6575,14,DNF,,7,,39,0,1,0,,,Engine
2002-12-R,6576,15,DNF,,8,,36,0,1,0,,,Spun off
2002-12-R,6574,16,DNF,,11,,27,0,1,0,,,Gearbox
2002-12-R,6577,17,DNF,,13,,24,0,1,0,,,Engine
2002-12-R,6585,18,DNF,,17,,23,0,1,0,,,Engine
2002-12-R,6583,19,DNF,,21,,23,0,1,0,,,Hydraulics
2002-12-R,6580,20,DNF,,15,,18,0,1,0,,,Hydraulics
2002-12-R,6589,21,DNF,,20,,0,0,1,0,,,Transmission
