sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1995-02-R,6356,1,1,6794532,2,,72,10,1,10,,,
1995-02-R,6374,2,2,6800939,6,,72,6,1,6,6407,,
1995-02-R,6352,3,3,6827908,3,,72,4,1,4,33376,,
1995-02-R,6353,4,4,,11,,71,3,1,3,+1 lap,,
1995-02-R,6377,5,5,,9,,70,2,1,2,+2 laps,,
1995-02-R,6375,6,6,,8,,70,1,1,1,+2 laps,,
1995-02-R,6373,7,7,,18,,70,0,1,0,+2 laps,,
1995-02-R,6354,8,8,,15,,69,0,1,0,+3 laps,,
1995-02-R,6362,9,9,,20,,68,0,1,0,+4 laps,,
1995-02-R,6368,10,NC,,25,,63,0,1,0,+9 laps,,
1995-02-R,6369,11,NC,,24,,63,0,1,0,+9 laps,,
1995-02-R,6355,12,DNF,,7,,48,0,1,0,,,Collision
1995-02-R,6372,13,DNF,,19,,47,0,1,0,,,Collision
1995-02-R,6370,14,DNF,,16,,44,0,1,0,,,Spun off
1995-02-R,6360,15,DNF,,12,,43,0,1,0,,,Electrical
1995-02-R,6361,16,DNF,,26,,40,0,1,0,,,Spun off
1995-02-R,6364,17,DNF,,10,,33,0,1,0,,,Oil pressure
1995-02-R,6363,18,DNF,,14,,23,0,1,0,,,Gearbox
1995-02-R,6357,19,DNF,,1,,16,0,1,0,,,Electrical
1995-02-R,6358,20,DNF,,17,,9,0,1,0,,,Engine
1995-02-R,6365,21,DNF,,4,,6,0,1,0,,,Engine
1995-02-R,6367,22,DNF,,22,,1,0,1,0,,,Collision
1995-02-R,6359,23,DNF,,5,,0,0,1,0,,,Collision
1995-02-R,6366,24,DNF,,23,,0,0,1,0,,,Collision
1995-02-R,6376,25,DNF,,21,,0,0,1,0,,,Collision
1995-02-R,6371,26,DNS,,13,,,0,1,0,,,
