sessionId,entrantId,positionOrder,positionText,laps,time
1995-02-FP2,6352,1,1,21,91376
1995-02-FP2,6356,2,2,20,91595
1995-02-FP2,6357,3,3,20,92136
1995-02-FP2,6374,4,4,22,92383
1995-02-FP2,6359,5,5,21,92440
1995-02-FP2,6365,6,6,23,93510
1995-02-FP2,6375,7,7,20,93554
1995-02-FP2,6364,8,8,8,94080
1995-02-FP2,6373,9,9,18,94174
1995-02-FP2,6355,10,10,19,94310
1995-02-FP2,6358,11,11,22,94317
1995-02-FP2,6377,12,12,23,94876
1995-02-FP2,6372,13,13,20,95129
1995-02-FP2,6353,14,14,13,95372
1995-02-FP2,6360,15,15,13,95502
1995-02-FP2,6361,16,16,20,95637
1995-02-FP2,6376,17,17,23,95659
1995-02-FP2,6354,18,18,16,95669
1995-02-FP2,6363,19,19,11,97034
1995-02-FP2,6370,20,20,14,97336
1995-02-FP2,6367,21,21,18,97388
1995-02-FP2,6371,22,22,6,98162
1995-02-FP2,6369,23,23,13,98319
1995-02-FP2,6366,24,24,19,98355
1995-02-FP2,6362,25,25,14,98633
1995-02-FP2,6368,26,26,23,99211
