sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2004-09-R,6629,1,1,6029914,2,,73,10,1,10,,,
2004-09-R,6630,2,2,6032864,1,,73,8,1,8,2950,,
2004-09-R,6638,3,3,6051950,3,,73,6,1,6,22036,,
2004-09-R,6635,4,4,6064458,20,,73,5,1,5,34544,,
2004-09-R,6644,5,5,6067448,8,,73,4,1,4,37534,,
2004-09-R,6634,6,6,,7,,72,3,1,3,+1 lap,,
2004-09-R,6633,7,7,,12,,72,2,1,2,+1 lap,,
2004-09-R,6648,8,8,,19,,70,1,1,1,+3 laps,,
2004-09-R,6639,9,9,,14,,65,0,1,0,,,Hydraulics
2004-09-R,6641,10,DNF,,10,,60,0,1,0,,,Oil leak
2004-09-R,6645,11,DNF,,16,,43,0,1,0,,,Engine
2004-09-R,6637,12,DNF,,4,,26,0,1,0,,,Gearbox
2004-09-R,6643,13,DNF,,11,,17,0,1,0,,,Gearbox
2004-09-R,6632,14,DNF,,6,,9,0,1,0,,,Tyre
2004-09-R,6636,15,DNF,,9,,8,0,1,0,,,Tyre
2004-09-R,6642,16,DNF,,13,,0,0,1,0,,,Collision
2004-09-R,6640,17,DNF,,15,,0,0,1,0,,,Collision
2004-09-R,6646,18,DNF,,17,,0,0,1,0,,,Collision
2004-09-R,6647,19,DNF,,18,,0,0,1,0,,,Collision
2004-09-R,6631,20,DSQ,,PL,,57,0,1,0,,,Changed car after formation lap
