sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1958-06-R,1802,1,1,7401300,1,,50,9,1,9,,,
1958-06-R,1804,2,2,7425900,6,,50,6,1,6,24600,,
1958-06-R,1803,3,3,7461000,21,,50,4,1,4,59700,,
1958-06-R,1815,4,4,7551900,8,,50,3,1,3,"02:30,60",,
1958-06-R,1819,5,5,7726200,4,,50,2,1,2,"05:24,90",,
1958-06-R,1790,6,6,,12,,49,0,1,0,+1 lap,,
1958-06-R,1816,7,7,,13,,49,0,1,0,+1 lap,,
1958-06-R,1817,8,8,,16,,48,0,1,0,+2 laps,,
1958-06-R,1814,9,9,,15,,47,0,1,0,+3 laps,,
1958-06-R,1813,10,10,,18,,45,0,1,0,+5 laps,,
1958-06-R,1809,11,11,,14,,37,0,1,0,+13 laps,,
1958-06-R,1722,12,DNF,,9,,41,0,1,0,,,Fuel pump
1958-06-R,1807,13,DNF,,3,,41,0,1,0,,,Overheating
1958-06-R,1805,14,DNF,,,,,0,1,0,,,
1958-06-R,1806,14,DNF,,10,,35,0,1,0,,,Engine
1958-06-R,1810,15,DNF,,19,,33,0,1,0,,,Overheating
1958-06-R,1818,16,DNF,,11,,28,0,1,0,,,Accident
1958-06-R,1808,17,DNF,,7,,23,0,1,0,,,Fuel pump
1958-06-R,1805,18,DNF,,5,,16,0,1,0,,,Engine
1958-06-R,1812,19,DNF,,17,,9,0,1,0,,,Engine
1958-06-R,1801,20,DNF,,2,,9,0,1,0,,,Fatal accident
1958-06-R,1811,21,DNF,,20,,6,0,1,0,,,Engine
