sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2007-15-R,6763,1,1,7234579,1,,67,10,1,10,,,
2007-15-R,6765,2,2,7242956,11,,67,8,1,8,8377,,
2007-15-R,6767,3,3,7244057,3,,67,6,1,6,9478,,
2007-15-R,6774,4,4,7254876,12,,67,5,1,5,20297,,
2007-15-R,6764,5,5,7273443,10,,67,4,1,4,38864,,
2007-15-R,6766,6,6,7283621,4,,67,3,1,3,49042,,
2007-15-R,6771,7,7,7283864,9,,67,2,1,2,49285,,
2007-15-R,6791,8,8,7294708,20,,67,1,1,1,"01:00,13",,
2007-15-R,6778,9,9,7315201,PL,,67,0,1,0,"01:20,62",25000,
2007-15-R,6769,10,10,7322921,17,,67,0,1,0,"01:28,34",,
2007-15-R,6768,11,11,,6,,66,0,1,0,,,Suspension
2007-15-R,6792,12,12,,22,,66,0,1,0,+1 lap,,
2007-15-R,6773,13,13,,13,,66,0,1,0,+1 lap,,
2007-15-R,6770,14,14,,5,,65,0,1,0,,,Technical defect
2007-15-R,6782,15,15,,21,,65,0,1,0,,,Collision
2007-15-R,6772,16,DNF,,15,,55,0,1,0,,,Puncture
2007-15-R,6783,17,DNF,,19,,54,0,1,0,,,Throttle
2007-15-R,6776,18,DNF,,16,10,49,0,1,0,,,Electrical
2007-15-R,6789,19,DNF,,8,,46,0,1,0,,,Collision damage
2007-15-R,6775,20,DNF,,7,,45,0,1,0,,,Collision
2007-15-R,6762,21,DNF,,2,,41,0,1,0,,,Accident
2007-15-R,6777,22,DNF,,18,,19,0,1,0,,,Collision
