sessionId,entrantId,positionOrder,positionText,laps,time
2004-16-FP2,6649,1,1,22,93289
2004-16-FP2,6637,2,2,19,94174
2004-16-FP2,6657,3,3,16,94289
2004-16-FP2,6656,4,4,15,94362
2004-16-FP2,6630,5,5,21,94448
2004-16-FP2,6639,6,6,23,94680
2004-16-FP2,6632,7,7,23,94714
2004-16-FP2,6629,8,8,25,94776
2004-16-FP2,6661,9,9,23,94868
2004-16-FP2,6660,10,10,25,94870
2004-16-FP2,6662,11,11,29,94881
2004-16-FP2,6640,12,12,23,94959
2004-16-FP2,6636,13,13,27,95514
2004-16-FP2,6631,14,14,22,95646
2004-16-FP2,6663,15,15,25,95851
2004-16-FP2,6641,16,16,22,95886
2004-16-FP2,6650,17,17,19,96363
2004-16-FP2,6645,18,18,19,96630
2004-16-FP2,6648,19,19,15,97076
2004-16-FP2,6642,20,20,25,97111
2004-16-FP2,6647,21,21,19,97431
2004-16-FP2,6654,22,22,15,97728
2004-16-FP2,6653,23,23,18,98522
2004-16-FP2,6664,24,24,15,99051
2004-16-FP2,6638,25,25,1,
