sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2010-05-R,6852,1,1,5744101,1,,66,25,1,25,,,
2010-05-R,6854,2,2,5768166,4,,66,18,1,18,24065,,
2010-05-R,6851,3,3,5795439,2,,66,15,1,15,51338,,
2010-05-R,6849,4,4,5806296,6,,66,12,1,12,"01:02,20",,
2010-05-R,6847,5,5,5807829,5,,66,10,1,10,"01:03,73",,
2010-05-R,6853,6,6,5809868,9,,66,8,1,8,"01:05,77",,
2010-05-R,6859,7,7,5817042,11,,66,6,1,6,"01:12,94",,
2010-05-R,6857,8,8,5817778,7,,66,4,1,4,"01:13,68",,
2010-05-R,6855,9,9,,17,,65,2,1,2,+1 lap,,
2010-05-R,6862,10,10,,15,,65,1,1,1,+1 lap,,
2010-05-R,6858,11,11,,19,5,65,0,1,0,+1 lap,,
2010-05-R,6868,12,12,,10,,65,0,1,0,+1 lap,,
2010-05-R,6850,13,13,,8,,65,0,1,0,+1 lap,,
2010-05-R,6848,14,14,,3,,64,0,1,0,,,Accident
2010-05-R,6860,15,15,,16,,64,0,1,0,,,Engine
2010-05-R,6856,16,16,,13,,64,0,1,0,+2 laps,,
2010-05-R,6863,17,17,,18,,63,0,1,0,+3 laps,,
2010-05-R,6869,18,18,,22,5,63,0,1,0,+3 laps,,
2010-05-R,6870,19,19,,23,5,62,0,1,0,+4 laps,,
2010-05-R,6861,20,DNF,,14,,42,0,1,0,,,Hydraulics
2010-05-R,6865,21,DNF,,24,5,27,0,1,0,,,Collision damage
2010-05-R,6867,22,DNF,,12,,18,0,1,0,,,Collision damage
2010-05-R,6866,23,DNF,,21,,0,0,1,0,,,Accident
2010-05-R,6864,24,DNS,,20,,,0,1,0,,,
