sessionId,entrantId,positionOrder,positionText,laps,time
1954-05-Q1,1006,1,1,,105000
1954-05-Q1,1015,2,2,,106000
1954-05-Q1,1017,3,3,,106000
1954-05-Q1,1013,4,4,,107000
1954-05-Q1,1022,5,5,,108000
1954-05-Q1,1007,6,6,,108000
1954-05-Q1,1010,7,7,,108000
1954-05-Q1,1016,8,8,,108000
1954-05-Q1,1014,9,9,,109000
1954-05-Q1,1011,10,10,,109000
1954-05-Q1,1025,11,11,,110000
1954-05-Q1,1024,12,12,,111000
1954-05-Q1,1023,13,13,,112000
1954-05-Q1,1018,14,14,,112000
1954-05-Q1,1019,15,15,,112000
1954-05-Q1,1008,16,16,,113000
1954-05-Q1,1030,17,17,,115000
1954-05-Q1,1034,18,18,,115000
1954-05-Q1,1027,19,19,,116000
1954-05-Q1,1033,20,20,,116000
1954-05-Q1,1029,21,21,,118000
1954-05-Q1,1028,22,22,,118000
1954-05-Q1,1031,23,23,,119000
1954-05-Q1,1026,24,24,,120000
1954-05-Q1,1035,25,25,,125000
1954-05-Q1,1032,26,26,,132000
1954-05-Q1,1038,27,27,,
1954-05-Q1,1039,28,28,,
1954-05-Q1,1036,29,29,,
1954-05-Q1,1037,30,30,,
1954-05-Q1,1020,31,31,,
1954-05-Q1,1009,32,32,,
