sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2007-10-R,6762,1,1,7586358,2,,60,10,1,10,,,
2007-10-R,6766,2,2,7594513,3,,60,8,1,8,8155,,
2007-10-R,6775,3,3,7652032,6,,60,6,1,6,"01:05,67",,
2007-10-R,6777,4,4,7652295,12,,60,5,1,5,"01:05,94",,
2007-10-R,6774,5,5,7660014,20,,60,4,1,4,"01:13,66",,
2007-10-R,6770,6,6,7666656,4,,60,3,1,3,"01:20,30",,
2007-10-R,6771,7,7,7668773,5,,60,2,1,2,"01:22,42",,
2007-10-R,6765,8,8,,7,,59,1,1,1,+1 lap,,
2007-10-R,6763,9,9,,10,,59,0,1,0,+1 lap,,
2007-10-R,6764,10,10,,13,,59,0,1,0,+1 lap,,
2007-10-R,6769,11,11,,14,,59,0,1,0,+1 lap,,
2007-10-R,6783,12,12,,15,,59,0,1,0,+1 lap,,
2007-10-R,6773,13,13,,8,,59,0,1,0,+1 lap,,
2007-10-R,6767,14,DNF,,1,,34,0,1,0,,,Hydraulics
2007-10-R,6782,15,DNF,,16,,19,0,1,0,,,Hydraulics
2007-10-R,6772,16,DNF,,9,,18,0,1,0,,,Collision
2007-10-R,6788,17,DNF,,22,,13,0,1,0,,,Hydraulics
2007-10-R,6768,18,DNF,,17,,2,0,1,0,,,Spun off
2007-10-R,6780,19,DNF,,21,,2,0,1,0,,,Spun off
2007-10-R,6776,20,DNF,,11,,2,0,1,0,,,Spun off
2007-10-R,6779,21,DNF,,18,,2,0,1,0,,,Spun off
2007-10-R,6778,22,DNF,,19,,2,0,1,0,,,Spun off
