sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2007-02-R,6762,1,1,5534930,2,,56,10,1,10,,,
2007-02-R,6763,2,2,5552487,4,,56,8,1,8,17557,,
2007-02-R,6767,3,3,5553269,3,,56,6,1,6,18339,,
2007-02-R,6770,4,4,5568707,5,,56,5,1,5,33777,,
2007-02-R,6766,5,5,5571635,1,,56,4,1,4,36705,,
2007-02-R,6764,6,6,5600568,12,,56,3,1,3,"01:05,64",,
2007-02-R,6773,7,7,5605062,8,,56,2,1,2,"01:10,13",,
2007-02-R,6765,8,8,5606945,11,,56,1,1,1,"01:12,02",,
2007-02-R,6777,9,9,5624854,19,,56,0,1,0,"01:29,92",,
2007-02-R,6775,10,10,5628486,10,,56,0,1,0,"01:33,56",,
2007-02-R,6769,11,11,,22,10,55,0,1,0,+1 lap,,
2007-02-R,6768,12,12,,15,,55,0,1,0,+1 lap,,
2007-02-R,6782,13,13,,14,,55,0,1,0,+1 lap,,
2007-02-R,6779,14,14,,17,,55,0,1,0,+1 lap,,
2007-02-R,6772,15,15,,9,,55,0,1,0,+1 lap,,
2007-02-R,6783,16,16,,18,,55,0,1,0,+1 lap,,
2007-02-R,6778,17,17,,16,,55,0,1,0,+1 lap,,
2007-02-R,6771,18,18,,7,,55,0,1,0,+1 lap,,
2007-02-R,6776,19,DNF,,6,,42,0,1,0,,,Water leak
2007-02-R,6774,20,DNF,,13,,36,0,1,0,,,Brakes
2007-02-R,6781,21,DNF,,20,,7,0,1,0,,,Engine
2007-02-R,6780,22,DNF,,21,,0,0,1,0,,,Collision
