sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2011-08-R,6882,1,1,5976169,1,,57,25,1,25,,,
2011-08-R,6886,2,2,5987060,4,,57,18,1,18,10891,,
2011-08-R,6883,3,3,6003424,2,,57,15,1,15,27255,,
2011-08-R,6884,4,4,6022359,3,,57,12,1,12,46190,,
2011-08-R,6887,5,5,6027874,5,,57,10,1,10,51705,,
2011-08-R,6885,6,6,6036234,6,,57,8,1,8,"01:00,06",,
2011-08-R,6889,7,7,6074259,7,,57,6,1,6,"01:38,09",,
2011-08-R,6900,8,8,,18,,56,4,1,4,+1 lap,,
2011-08-R,6894,9,9,,10,,56,2,1,2,+1 lap,,
2011-08-R,6890,10,10,,9,,56,1,1,1,+1 lap,,
2011-08-R,6898,11,11,,16,,56,0,1,0,+1 lap,,
2011-08-R,6892,12,12,,13,,56,0,1,0,+1 lap,,
2011-08-R,6899,13,13,,17,,56,0,1,0,+1 lap,,
2011-08-R,6895,14,14,,12,,56,0,1,0,+1 lap,,
2011-08-R,6891,15,15,,11,,56,0,1,0,+1 lap,,
2011-08-R,6897,16,16,,14,,56,0,1,0,+1 lap,,
2011-08-R,6888,17,17,,8,,56,0,1,0,+1 lap,,
2011-08-R,6893,18,18,,15,,56,0,1,0,+1 lap,,
2011-08-R,6902,19,19,,19,,55,0,1,0,+2 laps,,
2011-08-R,6904,20,20,,20,,55,0,1,0,+2 laps,,
2011-08-R,6907,21,21,,21,,55,0,1,0,+2 laps,,
2011-08-R,6908,22,22,,23,,55,0,1,0,+2 laps,,
2011-08-R,6906,23,23,,22,,54,0,1,0,+3 laps,,
2011-08-R,6905,24,24,,24,,54,0,1,0,+3 laps,,
