sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1972-07-R,4493,1,1,6470200,2,,76,9,1,9,,,
1972-07-R,4486,2,2,6474300,4,,76,6,1,6,4100,,
1972-07-R,4626,3,3,6542700,3,,76,4,1,4,"01:12,50",,
1972-07-R,4624,4,4,,17,,75,3,1,3,+1 lap,,
1972-07-R,4625,5,5,,11,,75,2,1,2,+1 lap,,
1972-07-R,4617,6,6,,9,,75,1,1,1,+1 lap,,
1972-07-R,4615,7,7,,8,,74,0,1,0,,,Accident
1972-07-R,4634,8,8,,10,,73,0,1,0,+3 laps,,
1972-07-R,4616,9,9,,19,,73,0,1,0,+3 laps,,
1972-07-R,4639,10,10,,25,,71,0,1,0,+5 laps,,
1972-07-R,4619,11,11,,6,,70,0,1,0,+6 laps,,
1972-07-R,4635,12,12,,22,,69,0,1,0,,,Suspension
1972-07-R,4637,13,13,,23,,69,0,1,0,+7 laps,,
1972-07-R,4629,14,DNF,,5,,64,0,1,0,,,Suspension
1972-07-R,4487,15,DNF,,12,,60,0,1,0,,,Spun off
1972-07-R,4494,16,DNF,,15,,59,0,1,0,,,Suspension
1972-07-R,4490,17,DNF,,1,,49,0,1,0,,,Oil pressure
1972-07-R,4633,18,DNF,,21,,47,0,1,0,,,Spun off
1972-07-R,4632,19,DNF,,13,,39,0,1,0,,,Differential
1972-07-R,4621,20,DNF,,14,,36,0,1,0,,,Suspension
1972-07-R,4628,21,DNF,,7,,31,0,1,0,,,Gearbox
1972-07-R,4613,22,DNF,,24,,21,0,1,0,,,Gearbox
1972-07-R,4636,23,DNF,,18,,9,0,1,0,,,Spun off
1972-07-R,4631,24,DNF,,26,,7,0,1,0,,,Accident
1972-07-R,4620,25,DNF,,16,,5,0,1,0,,,Engine
1972-07-R,4630,26,DNF,,20,,3,0,1,0,,,Accident
