sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2011-18-R,6884,1,1,5831886,2,,55,25,1,25,,,
2011-18-R,6915,2,2,5840343,5,,55,18,1,18,8457,,
2011-18-R,6885,3,3,5857767,3,,55,15,1,15,25881,,
2011-18-R,6883,4,4,5867670,4,,55,12,1,12,35784,,
2011-18-R,6916,5,5,5882464,6,,55,10,1,10,50578,,
2011-18-R,6889,6,6,5884203,7,,55,8,1,8,52317,,
2011-18-R,6888,7,7,5907850,8,,55,6,1,6,"01:15,96",,
2011-18-R,6894,8,8,5909008,9,,55,4,1,4,"01:17,12",,
2011-18-R,6895,9,9,5932973,10,,55,2,1,2,"01:41,09",,
2011-18-R,6897,10,10,,16,,54,1,1,1,+1 lap,,
2011-18-R,6898,11,11,,11,,54,0,1,0,+1 lap,,
2011-18-R,6892,12,12,,24,,54,0,1,0,+1 lap,,
2011-18-R,6891,13,13,,12,,54,0,1,0,+1 lap,,
2011-18-R,6893,14,14,,23,10,54,0,1,0,+1 lap,30000,
2011-18-R,6900,15,15,,15,,54,0,1,0,+1 lap,20000,
2011-18-R,6921,16,16,,14,,54,0,1,0,+1 lap,,
2011-18-R,6902,17,17,,17,,54,0,1,0,+1 lap,,
2011-18-R,6904,18,18,,18,,53,0,1,0,+2 laps,,
2011-18-R,6907,19,19,,19,,53,0,1,0,+2 laps,,
2011-18-R,6906,20,20,,22,,53,0,1,0,+2 laps,,
2011-18-R,6917,21,DNF,,20,,48,0,1,0,,,Alternator
2011-18-R,6899,22,DNF,,13,,19,0,1,0,,,Hydraulics
2011-18-R,6908,23,DNF,,21,,18,0,1,0,,,Brakes
2011-18-R,6882,24,DNF,,1,,1,0,1,0,,,Puncture damage
