sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2011-04-R,6882,1,1,5417558,1,,58,25,1,25,,,
2011-04-R,6883,2,2,5426365,2,,58,18,1,18,8807,,
2011-04-R,6886,3,3,5427633,5,,58,15,1,15,10075,,
2011-04-R,6884,4,4,5457790,4,,58,12,1,12,40232,,
2011-04-R,6889,5,5,5465097,3,,58,10,1,10,47539,,
2011-04-R,6885,6,6,5476989,6,,58,8,1,8,59431,,
2011-04-R,6890,7,7,5478415,9,,58,6,1,6,"01:00,86",,
2011-04-R,6891,8,8,5485726,7,,58,4,1,4,"01:08,17",,
2011-04-R,6899,9,9,5486952,16,,58,2,1,2,"01:09,39",,
2011-04-R,6897,10,10,5495579,24,,58,1,1,1,"01:18,02",,
2011-04-R,6887,11,11,5497381,10,,58,0,1,0,"01:19,82",,
2011-04-R,6888,12,12,5503002,8,,58,0,1,0,"01:25,44",,
2011-04-R,6894,13,13,,12,,57,0,1,0,+1 lap,,
2011-04-R,6898,14,14,,15,,57,0,1,0,+1 lap,,
2011-04-R,6892,15,15,,11,,57,0,1,0,+1 lap,,
2011-04-R,6900,16,16,,17,,57,0,1,0,+1 lap,,
2011-04-R,6893,17,17,,14,,57,0,1,0,+1 lap,,
2011-04-R,6904,18,18,,19,,57,0,1,0,+1 lap,,
2011-04-R,6902,19,19,,18,,56,0,1,0,+2 laps,,
2011-04-R,6908,20,20,,23,5,56,0,1,0,+2 laps,,
2011-04-R,6905,21,21,,22,,55,0,1,0,+3 laps,,
2011-04-R,6906,22,22,,20,,53,0,1,0,+5 laps,,
2011-04-R,6895,23,DNF,,13,,44,0,1,0,,,Loose wheel
2011-04-R,6907,24,DNS,,21,,,0,1,0,,,
