sessionId,entrantId,positionOrder,positionText,laps,time
2011-04-FP3,6882,1,1,17,86037
2011-04-FP3,6888,2,2,17,86038
2011-04-FP3,6883,3,3,16,86404
2011-04-FP3,6889,4,4,19,86420
2011-04-FP3,6885,5,5,17,86578
2011-04-FP3,6884,6,6,14,86726
2011-04-FP3,6891,7,7,20,86755
2011-04-FP3,6886,8,8,12,86819
2011-04-FP3,6887,9,9,12,86883
2011-04-FP3,6899,10,10,16,87080
2011-04-FP3,6898,11,11,20,87121
2011-04-FP3,6893,12,12,18,87255
2011-04-FP3,6894,13,13,19,87318
2011-04-FP3,6890,14,14,17,87379
2011-04-FP3,6892,15,15,19,87528
2011-04-FP3,6895,16,16,18,87644
2011-04-FP3,6900,17,17,15,87724
2011-04-FP3,6897,18,18,19,87976
2011-04-FP3,6902,19,19,15,88911
2011-04-FP3,6904,20,20,17,89697
2011-04-FP3,6908,21,21,25,91097
2011-04-FP3,6907,22,22,19,91175
2011-04-FP3,6906,23,23,19,91375
2011-04-FP3,6905,24,24,15,92009
