sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1983-07-R,5721,1,1,6653669,6,,60,9,1,9,,,
1983-07-R,5684,2,2,6661371,12,,60,6,1,6,7702,,
1983-07-R,5719,3,3,6662952,21,,60,4,1,4,9283,,
1983-07-R,5688,4,4,6725854,2,,60,3,1,3,"01:12,19",,
1983-07-R,5685,5,5,6746272,20,,60,2,1,2,"01:32,60",,
1983-07-R,5716,6,6,,14,,59,1,1,1,+1 lap,,
1983-07-R,5722,7,7,,10,,59,0,1,0,+1 lap,,
1983-07-R,5713,8,8,,13,,59,0,1,0,+1 lap,,
1983-07-R,5711,9,9,,17,,59,0,1,0,+1 lap,,
1983-07-R,5701,10,10,,23,,58,0,1,0,+2 laps,,
1983-07-R,5704,11,11,,5,,58,0,1,0,+2 laps,,
1983-07-R,5699,12,12,,25,,56,0,1,0,+4 laps,,
1983-07-R,5715,13,DNF,,18,,49,0,1,0,,,Suspension
1983-07-R,5708,14,NC,,11,,38,0,1,0,+12 laps,,
1983-07-R,5709,15,DNF,,26,,34,0,1,0,,,Gearbox
1983-07-R,5698,16,DNF,,8,,33,0,1,0,,,Turbo
1983-07-R,5703,17,DNF,,1,,31,0,1,0,,,Electrical
1983-07-R,5723,18,DNF,,16,,30,0,1,0,,,Electrical
1983-07-R,5700,19,DNF,,19,,29,0,1,0,,,Wheel
1983-07-R,5692,20,DNF,,22,,26,0,1,0,,,Collision
1983-07-R,5710,21,DNF,,9,,25,0,1,0,,,Engine
1983-07-R,5689,22,DNF,,15,,24,0,1,0,,,Brakes
1983-07-R,5712,23,DNF,,4,,5,0,1,0,,,Gearbox
1983-07-R,5717,24,DNF,,7,,4,0,1,0,,,Distributor
1983-07-R,5720,25,DNF,,24,,4,0,1,0,,,Overheating
1983-07-R,5702,26,DNF,,3,,0,0,1,0,,,Engine
