sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2004-07-R,6629,1,1,5555101,1,,60,10,1,10,,,
2004-07-R,6630,2,2,5573090,7,,60,8,1,8,17989,,
2004-07-R,6637,3,3,5577634,5,,60,6,1,6,22533,,
2004-07-R,6635,4,4,5608774,3,,60,5,1,5,53673,,
2004-07-R,6636,5,5,5616088,6,,60,4,1,4,"01:00,99",,
2004-07-R,6639,6,6,5628549,18,,60,3,1,3,"01:13,45",,
2004-07-R,6641,7,7,5631307,14,,60,2,1,2,"01:16,21",,
2004-07-R,6631,8,8,,8,,59,1,1,1,+1 lap,,
2004-07-R,6640,9,9,,16,,59,0,1,0,+1 lap,,
2004-07-R,6645,10,10,,13,,59,0,1,0,+1 lap,,
2004-07-R,6644,11,11,,10,,59,0,1,0,+1 lap,,
2004-07-R,6642,12,12,,12,,59,0,1,0,+1 lap,,
2004-07-R,6646,13,13,,15,,58,0,1,0,+2 laps,,
2004-07-R,6647,14,14,,19,,57,0,1,0,+3 laps,,
2004-07-R,6648,15,15,,17,,57,0,1,0,+3 laps,,
2004-07-R,6638,16,DNF,,2,,47,0,1,0,,,Engine
2004-07-R,6633,17,DNF,,20,,25,0,1,0,,,Engine
2004-07-R,6634,18,DNF,,4,,9,0,1,0,,,Engine
2004-07-R,6632,19,DNF,,9,,0,0,1,0,,,Collision
2004-07-R,6643,20,DNF,,11,,0,0,1,0,,,Collision
