sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2008-15-R,6798,1,1,7036304,15,,61,10,1,10,,,
2008-15-R,6800,2,2,7039261,8,,61,8,1,8,2957,,
2008-15-R,6814,3,3,7042221,2,,61,6,1,6,5917,,
2008-15-R,6805,4,4,7044459,7,,61,5,1,5,8155,,
2008-15-R,6817,5,5,7046572,6,,61,4,1,4,10268,,
2008-15-R,6796,6,6,7047405,9,3,61,3,1,3,11101,,
2008-15-R,6802,7,7,7052691,14,,61,2,1,2,16387,,
2008-15-R,6801,8,8,7054793,10,,61,1,1,1,18489,,
2008-15-R,6808,9,9,7056189,12,,61,0,1,0,19885,,
2008-15-R,6815,10,10,7063206,5,,61,0,1,0,26902,,
2008-15-R,6797,11,11,7064279,4,,61,0,1,0,27975,,
2008-15-R,6816,12,12,7065736,17,,61,0,1,0,29432,,
2008-15-R,6795,13,13,7071474,1,,61,0,1,0,35170,,
2008-15-R,6813,14,14,7079875,PL,,61,0,1,0,43571,,
2008-15-R,6794,15,15,,3,,57,0,1,0,,,Accident
2008-15-R,6804,16,DNF,,11,,50,0,1,0,,,Hydraulics
2008-15-R,6812,17,DNF,,19,,49,0,1,0,,,Accident
2008-15-R,6803,18,DNF,,13,,29,0,1,0,,,Electrical
2008-15-R,6809,19,DNF,,18,,14,0,1,0,,,Engine
2008-15-R,6799,20,DNF,,16,,13,0,1,0,,,Accident
