entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6538,1,1,5671522,2,,69,10,1,10,,,
6534,2,2,5691757,1,,69,6,1,6,20235,,
6536,3,3,5712194,8,,69,4,1,4,40672,,
6549,4,4,5739637,7,,69,3,1,3,"01:08,11",,
6554,5,5,5741957,16,,69,2,1,2,"01:10,44",,
6556,6,6,,14,,68,1,1,1,+1 lap,,
6558,7,7,,12,,68,0,1,0,+1 lap,,
6557,8,8,,19,,68,0,1,0,+1 lap,,
6552,9,9,,21,,66,0,1,0,+3 laps,,
6546,10,10,,13,,65,0,1,0,,,Brakes
6545,11,11,,4,,63,0,1,0,,,Brakes
6537,12,DNF,,3,,54,0,1,0,,,Engine
6542,13,DNF,,6,,38,0,1,0,,,Brakes
6543,14,DNF,,9,,34,0,1,0,,,Driveshaft
6547,15,DNF,,17,,24,0,1,0,,,Engine
6539,16,DNF,,10,,19,0,1,0,,,Accident
6535,17,DNF,,5,,19,0,1,0,,,Spun off
6541,18,DNF,,20,,17,0,1,0,,,Oil leak
6553,19,DNF,,22,,7,0,1,0,,,Transmission
6548,20,DNF,,11,,1,0,1,0,,,Collision
6550,21,DNF,,15,,1,0,1,0,,,Collision
6540,22,DNF,,18,,0,0,1,0,,,Collision
