sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1977-03-R,5204,1,1,6141600,3,,78,9,1,9,,,
1977-03-R,5211,2,2,6146800,5,,78,6,1,6,5200,,
1977-03-R,5197,3,3,6147300,4,,78,4,1,4,5700,,
1977-03-R,5194,4,4,6151100,1,,78,3,1,3,9500,,
1977-03-R,5195,5,5,6161500,13,,78,2,1,2,19900,,
1977-03-R,5200,6,6,6161800,11,,78,1,1,1,20200,,
1977-03-R,5210,7,7,6165200,14,,78,0,1,0,23600,,
1977-03-R,5205,8,8,6168300,8,,78,0,1,0,26700,,
1977-03-R,5212,9,9,6187800,16,,78,0,1,0,46200,,
1977-03-R,5214,10,10,6213300,9,,78,0,1,0,"01:11,70",,
1977-03-R,5209,11,11,,19,,77,0,1,0,+1 lap,,
1977-03-R,5199,12,12,,10,,77,0,1,0,+1 lap,,
1977-03-R,5217,13,13,,2,,76,0,1,0,+2 laps,,
1977-03-R,5221,14,14,,23,,76,0,1,0,+2 laps,,
1977-03-R,5219,15,15,,22,,73,0,1,0,+5 laps,,
1977-03-R,5202,16,DNF,,17,,66,0,1,0,,,Engine
1977-03-R,5218,17,DNF,,18,,55,0,1,0,,,Engine
1977-03-R,5198,18,DNF,,6,,43,0,1,0,,,Accident
1977-03-R,5222,19,DNF,,21,,33,0,1,0,,,Gearbox
1977-03-R,5207,20,DNF,,15,,22,0,1,0,,,Fatal accident
1977-03-R,5213,21,DNF,,12,,22,0,1,0,,,Accident
1977-03-R,5220,22,DNF,,20,,21,0,1,0,,,Fuel leak
1977-03-R,5196,23,DNF,,7,,5,0,1,0,,,Fuel system
