sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2002-04-R,6586,1,1,5350789,1,,62,10,1,10,,,
2002-04-R,6587,2,2,5368696,2,,62,6,1,6,17907,,
2002-04-R,6568,3,3,5370544,3,,62,4,1,4,19755,,
2002-04-R,6569,4,4,5395514,4,,62,3,1,3,44725,,
2002-04-R,6577,5,5,5434184,9,,62,2,1,2,"01:23,39",,
2002-04-R,6566,6,6,,6,,61,1,1,1,+1 lap,,
2002-04-R,6574,7,7,,10,,61,0,1,0,+1 lap,,
2002-04-R,6571,8,8,,11,,61,0,1,0,+1 lap,,
2002-04-R,6576,9,9,,8,,61,0,1,0,+1 lap,,
2002-04-R,6570,10,10,,7,,61,0,1,0,+1 lap,,
2002-04-R,6583,11,11,,19,,60,0,1,0,+2 laps,,
2002-04-R,6581,12,DNF,,20,,50,0,1,0,,,Power loss
2002-04-R,6578,13,DNF,,18,,45,0,1,0,,,Driveshaft
2002-04-R,6567,14,DNF,,5,,44,0,1,0,,,Exhaust
2002-04-R,6575,15,DNF,,12,,44,0,1,0,,,Throttle
2002-04-R,6579,16,DNF,,21,,30,0,1,0,,,Driveshaft
2002-04-R,6584,17,DNF,,16,,26,0,1,0,,,Gearbox
2002-04-R,6580,18,DNF,,13,,25,0,1,0,,,Power loss
2002-04-R,6572,19,DNF,,15,,19,0,1,0,,,Hydraulics
2002-04-R,6573,20,DNF,,14,,5,0,1,0,,,Gearbox
2002-04-R,6585,21,DNF,,17,,0,0,1,0,,,Electrical
