sessionId,entrantId,positionOrder,positionText,laps,time
1994-11-FP1,6331,1,1,13,124700
1994-11-FP1,6328,2,2,14,124854
1994-11-FP1,6294,3,3,17,126646
1994-11-FP1,6293,4,4,8,126888
1994-11-FP1,6289,5,5,17,128835
1994-11-FP1,6299,6,6,14,129277
1994-11-FP1,6332,7,7,14,130487
1994-11-FP1,6295,8,8,13,131116
1994-11-FP1,6300,9,9,15,131927
1994-11-FP1,6296,10,10,13,132376
1994-11-FP1,6335,11,11,13,132802
1994-11-FP1,6310,12,12,13,134385
1994-11-FP1,6311,13,13,9,136251
1994-11-FP1,6313,14,14,12,143992
1994-11-FP1,6329,15,15,13,144897
1994-11-FP1,6292,16,16,10,149133
1994-11-FP1,6291,17,17,9,149350
1994-11-FP1,6330,18,18,3,149696
1994-11-FP1,6290,19,19,11,149746
1994-11-FP1,6325,20,20,14,152745
1994-11-FP1,6324,21,21,13,152902
1994-11-FP1,6306,22,22,8,152962
1994-11-FP1,6302,23,23,7,153588
1994-11-FP1,6323,24,24,10,154517
1994-11-FP1,6305,25,25,8,155177
1994-11-FP1,6321,26,26,5,155524
1994-11-FP1,6334,27,27,3,161974
1994-11-FP1,6314,28,28,7,163544
