sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2019-18-R,7171,1,1,5808904,3,,71,25,1,25,,,
2019-18-R,7177,2,2,5810670,2,,71,18,1,18,1766,,
2019-18-R,7174,3,3,5812457,6,,71,15,1,15,3553,,
2019-18-R,7178,4,4,5815272,1,,71,13,1,13,6368,,
2019-18-R,7181,5,5,5830303,5,,71,10,1,10,21399,,
2019-18-R,7170,6,6,5877711,4,3,71,8,1,8,"01:08,81",,
2019-18-R,7163,7,7,5882723,11,,71,6,1,6,"01:13,82",,
2019-18-R,7157,8,8,5883828,13,,71,4,1,4,"01:14,92",,
2019-18-R,7180,9,9,,10,,70,2,1,2,+1 lap,,
2019-18-R,7169,10,10,,12,,70,1,1,1,+1 lap,,
2019-18-R,7168,11,11,,9,,70,0,1,0,+1 lap,10000,
2019-18-R,7165,12,12,,16,,70,0,1,0,+1 lap,,
2019-18-R,7172,13,13,,7,,70,0,1,0,+1 lap,,
2019-18-R,7176,14,14,,15,,70,0,1,0,+1 lap,,
2019-18-R,7183,15,15,,17,,69,0,1,0,+2 laps,,
2019-18-R,7173,16,16,,19,,69,0,1,0,+2 laps,,
2019-18-R,7182,17,17,,18,,69,0,1,0,+2 laps,,
2019-18-R,7175,18,18,,20,,69,0,1,0,+2 laps,,
2019-18-R,7160,19,DNF,,14,,58,0,1,0,,,Overheating
2019-18-R,7158,20,DNF,,8,,48,0,1,0,,,Withdrew
