entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7229,1,1,5542851,10,5,71,25,1,25,,,
7228,2,2,5553347,2,,71,18,1,18,10496,,
7233,3,3,5556427,1,,71,15,1,15,13576,,
7222,4,4,5582791,4,,71,13,1,13,39940,,
7235,5,5,5592368,6,,71,10,1,10,49517,,
7236,6,6,5594671,3,,71,8,1,8,51820,,
7221,7,7,,7,,70,6,1,6,+1 lap,,
7227,8,8,,8,,70,4,1,4,+1 lap,,
7223,9,9,,12,,70,2,1,2,+1 lap,,
7216,10,10,,5,,70,1,1,1,+1 lap,,
7217,11,11,,9,,70,0,1,0,+1 lap,,
7219,12,12,,PL,,70,0,1,0,+1 lap,,
7232,13,13,,17,,70,0,1,0,+1 lap,,
7234,14,14,,13,,70,0,1,0,+1 lap,,
7226,15,15,,15,,70,0,1,0,+1 lap,,
7218,16,16,,16,,70,0,1,0,+1 lap,,
7220,17,17,,19,,69,0,1,0,+2 laps,,
7230,18,18,,18,,69,0,1,0,+2 laps,,
7215,19,DNF,,11,,49,0,1,0,,,Power loss
7225,20,DNF,,14,,47,0,1,0,,,Collision damage
