entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7215,1,1,4914365,2,,53,26,1,26,,,
7216,2,2,4916112,3,,53,18,1,18,1747,,
7233,3,3,4919286,19,SFB,53,15,1,15,4921,,
7240,4,4,4921674,5,,53,12,1,12,7309,,
7222,5,5,4923088,8,,53,10,1,10,8723,5000,
7241,6,6,4924900,6,,53,8,1,8,10535,,
7225,7,7,4930169,9,,53,6,1,6,15804,,
7223,8,8,4931566,10,,53,4,1,4,17201,,
7232,9,9,4934107,14,,53,2,1,2,19742,,
7227,10,10,4935233,12,,53,1,1,1,20868,,
7218,11,11,4938108,13,,53,0,1,0,23743,,
7217,12,12,4938986,11,,53,0,1,0,24621,,
7234,13,13,4941581,7,,53,0,1,0,27216,,
7243,14,14,4944134,17,,53,0,1,0,29769,,
7230,15,15,4965453,18,,53,0,1,0,51088,,
7220,16,DNF,,16,,41,0,1,0,,,Power unit
7229,17,DNF,,4,,25,0,1,0,,,Collision
7228,18,DNF,,1,,25,0,1,0,,,Collision
7221,19,DNF,,,SFB,3,0,1,0,,,Suspension
7226,20,DNS,,15,,0,0,1,0,,,Brakes
