sessionId,entrantId,positionOrder,positionText,laps,time
1995-14-FP2,6393,1,1,23,94906
1995-14-FP2,6394,2,2,20,95611
1995-14-FP2,6377,3,3,23,96946
1995-14-FP2,6375,4,4,14,97165
1995-14-FP2,6374,5,5,19,97219
1995-14-FP2,6352,6,6,23,97374
1995-14-FP2,6353,7,7,22,97488
1995-14-FP2,6364,8,8,22,98088
1995-14-FP2,6373,9,9,22,98693
1995-14-FP2,6355,10,10,23,98728
1995-14-FP2,6365,11,11,12,98762
1995-14-FP2,6385,12,12,20,98795
1995-14-FP2,6395,13,13,20,98977
1995-14-FP2,6382,14,14,23,98995
1995-14-FP2,6389,15,15,17,99614
1995-14-FP2,6390,16,16,21,99769
1995-14-FP2,6371,17,17,22,100144
1995-14-FP2,6367,18,18,14,101821
1995-14-FP2,6387,19,19,13,103397
1995-14-FP2,6368,20,20,14,103420
1995-14-FP2,6369,21,21,23,104189
1995-14-FP2,6392,22,22,23,104554
1995-14-FP2,6391,23,23,18,106412
1995-14-FP2,6361,24,24,20,109666
