entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7245,1,1,5975912,10,,70,25,1,25,,,
7261,2,2,5983746,7,,70,19,1,19,7834,,
7264,3,3,5988249,1,,70,15,1,15,12337,,
7263,4,4,5990491,2,,70,12,1,12,14579,,
7251,5,5,5991600,11,,70,10,1,10,15688,,
7253,6,6,5991959,3,,70,8,1,8,16047,,
7247,7,7,6054212,4,,70,6,1,6,"01:18,30",,
7252,8,8,,6,,69,4,1,4,+1 lap,,
7260,9,9,,5,,69,2,1,2,+1 lap,,
7248,10,10,,18,,69,1,1,1,+1 lap,,
7254,11,11,,14,,69,0,1,0,+1 lap,,
7250,12,12,,20,SFB,69,0,1,0,+1 lap,,
7258,13,13,,12,,69,0,1,0,+1 lap,,
7262,14,14,,15,,69,0,1,0,+1 lap,,
7246,15,15,,9,,69,0,1,0,+1 lap,5000,
7255,16,16,,13,,69,0,1,0,+1 lap,,
7257,17,17,,17,,69,0,1,0,+1 lap,,
7249,18,18,,19,,69,0,1,0,+1 lap,,
7256,19,19,,16,,68,0,1,0,+2 laps,,
7265,20,20,,8,,65,0,1,0,,,Fuel system
