sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2014-11-R,6999,1,1,6785058,4,,70,25,1,25,,,
2014-11-R,7008,2,2,6790283,5,,70,18,1,18,5225,,
2014-11-R,7017,3,3,6790915,PL,,70,15,1,15,5857,,
2014-11-R,7001,4,4,6791419,1,,70,12,1,12,6361,,
2014-11-R,7010,5,5,6814899,6,,70,10,1,10,29841,,
2014-11-R,7002,6,6,6816549,16,,70,8,1,8,31491,,
2014-11-R,6998,7,7,6826022,2,,70,6,1,6,40964,,
2014-11-R,7018,8,8,6826402,3,,70,4,1,4,41344,,
2014-11-R,7014,9,9,6843585,8,,70,2,1,2,58527,,
2014-11-R,7013,10,10,6852338,7,,70,1,1,1,"01:07,28",,
2014-11-R,7019,11,11,6853227,11,,70,0,1,0,"01:08,17",,
2014-11-R,7011,12,12,6863523,PL,,70,0,1,0,"01:18,47",,
2014-11-R,7007,13,13,6869082,20,,70,0,1,0,"01:24,02",,
2014-11-R,7015,14,14,,10,,69,0,1,0,+1 lap,,
2014-11-R,7009,15,15,,15,,69,0,1,0,+1 lap,,
2014-11-R,7000,16,16,,18,,69,0,1,0,+1 lap,,
2014-11-R,7012,17,DNF,,13,,32,0,1,0,,,Electrical
2014-11-R,7005,18,DNF,,17,,24,0,1,0,,,Fuel system
2014-11-R,7006,19,DNF,,12,,22,0,1,0,,,Accident
2014-11-R,7016,20,DNF,,9,,14,0,1,0,,,Collision
2014-11-R,7003,21,DNF,,14,,10,0,1,0,,,Spun off
2014-11-R,7004,22,DNF,,19,,7,0,1,0,,,Accident
