entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7017,1,1,7204795,1,,60,25,1,25,,,
6998,2,2,7218329,4,,60,18,1,18,13534,,
6999,3,3,7219068,3,,60,15,1,15,14273,,
7008,4,4,7220184,5,,60,12,1,12,15389,,
7010,5,5,7246956,6,,60,10,1,10,42161,,
7014,6,6,7261596,12,,60,8,1,8,56801,5000,
7006,7,7,7263833,15,,60,6,1,6,59038,,
7002,8,8,7265436,7,,60,4,1,4,"01:00,64",,
7016,9,9,7266456,13,,60,2,1,2,"01:01,66",,
7011,10,10,7267025,9,,60,1,1,1,"01:02,23",,
7018,11,11,7269860,8,,60,0,1,0,"01:05,06",,
7007,12,12,7271710,18,,60,0,1,0,"01:06,92",,
7003,13,13,7272824,16,,60,0,1,0,"01:08,03",,
7015,14,14,7276803,10,,60,0,1,0,"01:12,01",,
7004,15,15,7298983,22,,60,0,1,0,"01:34,19",,
7009,16,16,7299338,19,,60,0,1,0,"01:34,54",,
7000,17,17,,21,,59,0,1,0,+1 lap,,
7013,18,DNF,,11,,52,0,1,0,,,Electrical
7019,19,DNF,,17,,40,0,1,0,,,Water leak
7012,20,DNF,,14,,17,0,1,0,,,Electrical
7001,21,DNF,,PL,,13,0,1,0,,,Steering
7005,22,DNS,,20,,,0,1,0,,,Oil pressure
