sessionId,entrantId,positionOrder,positionText,laps,time
1993-12-Q1,6244,1,1,11,108716
1993-12-Q1,6245,2,2,10,108794
1993-12-Q1,6272,3,3,9,110305
1993-12-Q1,6251,4,4,11,111385
1993-12-Q1,6275,5,5,11,111904
1993-12-Q1,6273,6,6,12,111925
1993-12-Q1,6268,7,7,10,112159
1993-12-Q1,6271,8,8,9,112210
1993-12-Q1,6255,9,9,11,112369
1993-12-Q1,6269,10,10,12,112689
1993-12-Q1,6274,11,11,12,112730
1993-12-Q1,6267,12,12,12,113030
1993-12-Q1,6270,13,13,12,113139
1993-12-Q1,6256,14,14,12,113235
1993-12-Q1,6266,15,15,12,113323
1993-12-Q1,6250,16,16,12,113554
1993-12-Q1,6277,17,17,12,113559
1993-12-Q1,6278,18,18,12,114968
1993-12-Q1,6279,19,19,5,115271
1993-12-Q1,6276,20,20,12,115382
1993-12-Q1,6261,21,21,11,116072
1993-12-Q1,6260,22,22,5,116822
1993-12-Q1,6264,23,23,5,116947
1993-12-Q1,6263,24,24,10,117599
1993-12-Q1,6262,25,25,12,117852
