sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1995-16-R,6352,1,1,5812930,1,,53,10,1,10,,,
1995-16-R,6384,2,2,5832267,3,,53,6,1,6,19337,,
1995-16-R,6353,3,3,5896734,9,,53,4,1,4,"01:23,80",,
1995-16-R,6365,4,4,5915066,7,,53,3,1,3,"01:42,14",,
1995-16-R,6373,5,5,,11,,52,2,1,2,+1 lap,,
1995-16-R,6355,6,6,,12,,52,1,1,1,+1 lap,,
1995-16-R,6383,7,7,,23,,52,0,1,0,+1 lap,,
1995-16-R,6377,8,8,,8,,52,0,1,0,+1 lap,,
1995-16-R,6371,9,9,,17,,51,0,1,0,+2 laps,,
1995-16-R,6376,10,10,,15,,51,0,1,0,+2 laps,,
1995-16-R,6389,11,11,,16,,51,0,1,0,+2 laps,,
1995-16-R,6361,12,12,,18,,51,0,1,0,+2 laps,,
1995-16-R,6393,13,DNF,,4,,40,0,1,0,,,Spun off
1995-16-R,6394,14,DNF,,6,,39,0,1,0,,,Spun off
1995-16-R,6368,15,DNF,,20,,32,0,1,0,,,Spun off
1995-16-R,6374,16,DNF,,2,,24,0,1,0,,,Driveshaft
1995-16-R,6367,17,DNF,,19,,23,0,1,0,,,Spun off
1995-16-R,6375,18,DNF,,5,,16,0,1,0,,,Electrical
1995-16-R,6364,19,DNF,,10,,15,0,1,0,,,Spun off
1995-16-R,6354,20,DNF,,13,,12,0,1,0,,,Spun off
1995-16-R,6366,21,DNF,,22,,6,0,1,0,,,Halfshaft
1995-16-R,6369,22,DNF,,21,,1,0,1,0,,,Gearbox
1995-16-R,6360,23,DNF,,14,,0,0,1,0,,,Spun off
