sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2019-05-R,7171,1,1,5750443,2,,66,26,1,26,,,
2019-05-R,7174,2,2,5754517,1,,66,18,1,18,4074,,
2019-05-R,7170,3,3,5758122,4,,66,15,1,15,7679,,
2019-05-R,7177,4,4,5759610,3,,66,12,1,12,9167,,
2019-05-R,7178,5,5,5763804,5,,66,10,1,10,13361,,
2019-05-R,7162,6,6,5770019,6,,66,8,1,8,19576,,
2019-05-R,7166,7,7,5778602,8,,66,6,1,6,28159,,
2019-05-R,7172,8,8,5782785,12,,66,4,1,4,32342,,
2019-05-R,7168,9,9,5783499,9,,66,2,1,2,33056,,
2019-05-R,7161,10,10,5785084,7,,66,1,1,1,34641,,
2019-05-R,7167,11,11,5785888,11,,66,0,1,0,35445,,
2019-05-R,7157,12,12,5787201,13,3,66,0,1,0,36758,,
2019-05-R,7169,13,13,5789684,PL,,66,0,1,0,39241,,
2019-05-R,7160,14,14,5792246,14,,66,0,1,0,41803,,
2019-05-R,7163,15,15,5797320,15,,66,0,1,0,46877,,
2019-05-R,7176,16,16,5798134,18,5,66,0,1,0,47691,,
2019-05-R,7173,17,17,,19,5,65,0,1,0,+1 lap,,
2019-05-R,7175,18,18,,17,,65,0,1,0,+1 lap,,
2019-05-R,7165,19,DNF,,16,,44,0,1,0,,,Collision
2019-05-R,7158,20,DNF,,10,,44,0,1,0,,,Collision
