sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1983-02-R,5690,1,1,6814889,22,,75,9,1,9,,,
1983-02-R,5691,2,2,6842882,23,,75,6,1,6,27993,,
1983-02-R,5703,3,3,6888527,2,,75,4,1,4,"01:13,64",,
1983-02-R,5685,4,4,,4,,74,3,1,3,+1 lap,,
1983-02-R,5704,5,5,,16,,74,2,1,2,+1 lap,,
1983-02-R,5709,6,6,,17,,74,1,1,1,+1 lap,,
1983-02-R,5701,7,7,,26,,73,0,1,0,+2 laps,,
1983-02-R,5687,8,8,,9,,73,0,1,0,+2 laps,,
1983-02-R,5686,9,9,,7,,73,0,1,0,+2 laps,,
1983-02-R,5689,10,10,,11,,72,0,1,0,,,Distributor
1983-02-R,5713,11,11,,8,,72,0,1,0,+3 laps,,
1983-02-R,5694,12,12,,13,,72,0,1,0,+3 laps,,
1983-02-R,5696,13,DNF,,15,,67,0,1,0,,,Gearbox
1983-02-R,5714,14,DNF,,12,,58,0,1,0,,,Unwell
1983-02-R,5688,15,DNF,,20,,51,0,1,0,,,Throttle
1983-02-R,5698,16,DNF,,19,,48,0,1,0,,,Gearbox
1983-02-R,5712,17,DNF,,5,,29,0,1,0,,,Handling
1983-02-R,5708,18,DNF,,18,,27,0,1,0,,,Gearbox
1983-02-R,5700,19,DNF,,10,,26,0,1,0,,,Collision
1983-02-R,5711,20,DNF,,14,,26,0,1,0,,,Battery
1983-02-R,5699,21,DNF,,21,,26,0,1,0,,,Spun off
1983-02-R,5702,22,DNF,,1,,25,0,1,0,,,Collision
1983-02-R,5684,23,DNF,,3,,25,0,1,0,,,Collision
1983-02-R,5697,24,DNF,,25,,25,0,1,0,,,Gearbox
1983-02-R,5710,25,DNF,,6,,11,0,1,0,,,Spun off
1983-02-R,5692,26,DNF,,24,,3,0,1,0,,,Spun off
