sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1998-01-R,6468,1,1,5505996,1,,58,10,1,10,,,
1998-01-R,6467,2,2,5506698,2,,58,6,1,6,702,,
1998-01-R,6462,3,3,,6,,57,4,1,4,+1 lap,,
1998-01-R,6464,4,4,,8,,57,3,1,3,+1 lap,,
1998-01-R,6461,5,5,,4,,57,2,1,2,+1 lap,,
1998-01-R,6474,6,6,,5,,57,1,1,1,+1 lap,,
1998-01-R,6466,7,7,,11,,57,0,1,0,+1 lap,,
1998-01-R,6469,8,8,,10,,57,0,1,0,+1 lap,,
1998-01-R,6471,9,9,,21,,57,0,1,0,+1 lap,,
1998-01-R,6465,10,DNF,,7,,43,0,1,0,,,Broken wing
1998-01-R,6473,11,DNF,,12,,41,0,1,0,,,Engine
1998-01-R,6472,12,DNF,,15,,26,0,1,0,,,Gearbox
1998-01-R,6479,13,DNF,,19,,25,0,1,0,,,Gearbox
1998-01-R,6476,14,DNF,,16,,23,0,1,0,,,Gearbox
1998-01-R,6482,15,DNF,,17,,22,0,1,0,,,Engine
1998-01-R,6481,16,DNF,,22,,8,0,1,0,,,Halfshaft
1998-01-R,6463,17,DNF,,3,,5,0,1,0,,,Engine
1998-01-R,6475,18,DNF,,20,,2,0,1,0,,,Gearbox
1998-01-R,6470,19,DNF,,9,,1,0,1,0,,,Collision
1998-01-R,6478,20,DNF,,18,,1,0,1,0,,,Collision
1998-01-R,6480,21,DNF,,13,,1,0,1,0,,,Spun off
1998-01-R,6477,22,DNF,,14,,0,0,1,0,,,Gearbox
