entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6851,1,1,5976837,1,,55,25,1,25,,,
6848,2,2,5986999,2,,55,18,1,18,10162,,
6847,3,3,5987884,4,,55,15,1,15,11047,,
6850,4,4,6007584,9,,55,12,1,12,30747,,
6857,5,5,6015863,11,,55,10,1,10,39026,,
6858,6,6,6020357,10,,55,8,1,8,43520,,
6854,7,7,6020634,3,,55,6,1,6,43797,,
6852,8,8,6021080,5,,55,4,1,4,44243,,
6862,9,9,6027038,17,,55,2,1,2,50201,,
6853,10,10,6027705,6,,55,1,1,1,50868,,
6880,11,11,6028388,14,,55,0,1,0,51551,,
6855,12,12,6034523,7,,55,0,1,0,57686,,
6859,13,13,6035162,13,,55,0,1,0,58325,,
6868,14,14,6036395,12,,55,0,1,0,59558,,
6861,15,15,6040015,18,,55,0,1,0,"01:03,18",,
6856,16,16,6041600,15,,55,0,1,0,"01:04,76",,
6864,17,17,,20,,54,0,1,0,+1 lap,,
6870,18,18,,22,,53,0,1,0,+2 laps,,
6866,19,19,,23,,53,0,1,0,+2 laps,,
6879,20,20,,24,,53,0,1,0,+2 laps,,
6863,21,21,,19,,51,0,1,0,+4 laps,,
6869,22,DNF,,21,,43,0,1,0,,,Gearbox
6849,23,DNF,,8,,0,0,1,0,,,Collision
6860,24,DNF,,16,,0,0,1,0,,,Collision
