sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1990-02-R,6058,1,1,5841258,6,,71,9,1,9,,,
1990-02-R,6084,2,2,5854822,2,,71,6,1,6,13564,,
1990-02-R,6083,3,3,5878980,1,,71,4,1,4,37722,,
1990-02-R,6059,4,4,5888524,5,,71,3,1,3,47266,,
1990-02-R,6062,5,5,,3,,70,2,1,2,+1 lap,,
1990-02-R,6076,6,6,,13,,70,1,0,1,+1 lap,,
1990-02-R,6061,7,7,,7,,70,0,1,0,+1 lap,,
1990-02-R,6060,8,8,,19,,70,0,1,0,+1 lap,,
1990-02-R,6079,9,9,,8,,69,0,1,0,+2 laps,,
1990-02-R,6075,10,10,,15,,68,0,1,0,,,Puncture
1990-02-R,6081,11,11,,20,,68,0,1,0,+3 laps,,
1990-02-R,6082,12,12,,10,,68,0,1,0,+3 laps,,
1990-02-R,6063,13,13,,4,,65,0,1,0,,,Oil pressure
1990-02-R,6077,14,14,,16,,64,0,1,0,+7 laps,,
1990-02-R,6093,15,DNF,,25,,49,0,1,0,,,Clutch
1990-02-R,6069,16,DNF,,14,,43,0,1,0,,,Spun off
1990-02-R,6065,17,DNF,,12,,39,0,1,0,,,Spun off
1990-02-R,6080,18,DNF,,17,,38,0,1,0,,,Engine
1990-02-R,6074,19,DNF,,26,,28,0,1,0,,,Suspension
1990-02-R,6068,20,DNF,,24,,25,0,1,0,,,Electrical
1990-02-R,6086,21,DNF,,18,,24,0,1,0,,,Suspension
1990-02-R,6066,22,DNF,,23,,24,0,1,0,,,Suspension
1990-02-R,6064,23,DNF,,22,,14,0,1,0,,,Transmission
1990-02-R,6085,24,DNF,,11,,13,0,1,0,,,Gearbox
1990-02-R,6070,25,DNF,,21,,8,0,1,0,,,Collision
1990-02-R,6078,26,DNF,,9,,0,0,1,0,,,Collision
