sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2001-16-R,6536,1,1,5562840,4,,73,10,1,10,,,
2001-16-R,6534,2,2,5573886,1,,73,6,1,6,11046,,
2001-16-R,6537,3,3,5574883,7,,73,4,1,4,12043,,
2001-16-R,6559,4,4,5620263,8,,73,3,1,3,57423,,
2001-16-R,6550,5,5,5635274,14,,73,2,1,2,"01:12,43",,
2001-16-R,6548,6,6,5635836,6,,73,1,1,1,"01:12,99",,
2001-16-R,6560,7,7,,9,,72,0,1,0,+1 lap,,
2001-16-R,6540,8,8,,12,,72,0,1,0,+1 lap,,
2001-16-R,6541,9,9,,10,,72,0,1,0,+1 lap,,
2001-16-R,6561,10,10,,15,,72,0,1,0,+1 lap,,
2001-16-R,6542,11,11,,13,,72,0,1,0,+1 lap,,
2001-16-R,6556,12,12,,16,,72,0,1,0,+1 lap,,
2001-16-R,6547,13,13,,19,,72,0,1,0,+1 lap,,
2001-16-R,6563,14,14,,21,,72,0,1,0,+1 lap,,
2001-16-R,6535,15,15,,5,,71,0,1,0,,,Engine
2001-16-R,6543,16,DNF,,18,,45,0,1,0,,,Suspension
2001-16-R,6546,17,DNF,,20,,44,0,1,0,,,Engine
2001-16-R,6539,18,DNF,,3,,38,0,1,0,,,Hydraulics
2001-16-R,6562,19,DNF,,22,,38,0,1,0,,,Gearbox
2001-16-R,6538,20,DNF,,2,,36,0,1,0,,,Spun off
2001-16-R,6553,21,DNF,,17,,36,0,1,0,,,Driveshaft
2001-16-R,6549,22,DNF,,11,,2,0,1,0,,,Driveshaft
