entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6929,1,1,5710990,1,,57,25,1,25,,,
6937,2,2,5714323,11,,57,18,1,18,3333,,
6938,3,3,5721184,7,,57,15,1,15,10194,,
6930,4,4,5749778,3,,57,12,1,12,38788,,
6936,5,5,5766450,5,,57,10,1,10,55460,,
6939,6,6,5768533,10,,57,8,1,8,57543,,
6933,7,7,5768793,9,,57,6,1,6,57803,,
6932,8,8,5769974,2,,57,4,1,4,58984,,
6934,9,9,5775989,14,,57,2,1,2,"01:04,99",,
6935,10,10,5782480,22,5,57,1,1,1,"01:11,49",,
6942,11,11,5783692,8,,57,0,1,0,"01:12,70",,
6940,12,12,5787529,13,,57,0,1,0,"01:16,54",,
6941,13,13,5801324,12,,57,0,1,0,"01:30,33",,
6944,14,14,5804713,17,,57,0,1,0,"01:33,72",,
6943,15,15,,6,,56,0,1,0,+1 lap,,
6948,16,16,,18,,56,0,1,0,+1 lap,,
6947,17,17,,16,,56,0,1,0,+1 lap,,
6931,18,18,,4,,55,0,1,0,,,Exhaust
6951,19,19,,23,,55,0,1,0,+2 laps,,
6949,20,20,,20,,55,0,1,0,+2 laps,,
6950,21,21,,24,,55,0,1,0,+2 laps,,
6946,22,22,,15,,54,0,1,0,,,Vibrations
6945,23,DNF,,21,5,25,0,1,0,,,Puncture
6952,24,DNF,,19,,24,0,1,0,,,Engine
