sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2018-13-R,7130,1,1,5014476,2,,44,25,1,25,,,
2018-13-R,7145,2,2,5025537,1,,44,18,1,18,11061,,
2018-13-R,7143,3,3,5045848,7,,44,15,1,15,31372,,
2018-13-R,7147,4,4,5083081,17,30,44,12,1,12,"01:08,61",5000,
2018-13-R,7151,5,5,5085499,4,,44,10,1,10,"01:11,02",,
2018-13-R,7152,6,6,5093996,3,,44,8,1,8,"01:19,52",,
2018-13-R,7132,7,7,5100429,5,,44,6,1,6,"01:25,95",,
2018-13-R,7139,8,8,5102115,9,,44,4,1,4,"01:27,64",,
2018-13-R,7134,9,9,5120368,10,,44,2,1,2,"01:45,89",,
2018-13-R,7133,10,10,,13,,43,1,1,1,+1 lap,,
2018-13-R,7146,11,11,,19,30,43,0,1,0,+1 lap,,
2018-13-R,7144,12,12,,15,,43,0,1,0,+1 lap,,
2018-13-R,7138,13,13,,16,,43,0,1,0,+1 lap,,
2018-13-R,7141,14,14,,11,,43,0,1,0,+1 lap,,
2018-13-R,7128,15,15,,20,30,43,0,1,0,+1 lap,,
2018-13-R,7129,16,DNF,,8,,28,0,1,0,,,Collision damage
2018-13-R,7131,17,DNF,,6,,8,0,1,0,,,Collision damage
2018-13-R,7137,18,DNF,,12,,0,0,1,0,,,Collision
2018-13-R,7136,19,DNF,,14,,0,0,1,0,,,Collision
2018-13-R,7140,20,DNF,,18,30,0,0,1,0,,,Collision
