sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2003-08-R,6615,1,1,5473591,3,,70,10,1,10,,,
2003-08-R,6595,2,2,5474375,1,,70,8,1,8,784,,
2003-08-R,6594,3,3,5474946,2,,70,6,1,6,1355,,
2003-08-R,6599,4,4,5478072,4,,70,5,1,5,4481,,
2003-08-R,6616,5,5,5537852,5,,70,4,1,4,"01:04,26",,
2003-08-R,6597,6,6,5544093,20,,70,3,1,3,"01:10,50",,
2003-08-R,6604,7,7,,6,,69,2,1,2,+1 lap,,
2003-08-R,6610,8,8,,7,,69,1,1,1,+1 lap,,
2003-08-R,6609,9,9,,15,,68,0,1,0,+2 laps,,
2003-08-R,6605,10,10,,13,,66,0,1,0,,,Brakes
2003-08-R,6611,11,11,,9,,64,0,1,0,,,Suspension
2003-08-R,6608,12,DNF,,18,,60,0,1,0,,,Gearbox
2003-08-R,6607,13,DNF,,17,,51,0,1,0,,,Gearbox
2003-08-R,6596,14,DNF,,11,,47,0,1,0,,,Gearbox
2003-08-R,6600,15,DNF,,12,,47,0,1,0,,,Engine
2003-08-R,6598,16,DNF,,8,,22,0,1,0,,,Collision damage
2003-08-R,6602,17,DNF,,16,,20,0,1,0,,,Gearbox
2003-08-R,6603,18,DNF,,19,,20,0,1,0,,,Engine
2003-08-R,6606,19,DNF,,14,,14,0,1,0,,,Brakes
2003-08-R,6601,20,DNF,,10,,6,0,1,0,,,Electrical
