sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2009-09-R,6830,1,1,5803310,1,,60,10,1,10,,,
2009-09-R,6831,2,2,5812562,4,,60,8,1,8,9252,,
2009-09-R,6820,3,3,5819216,8,,60,6,1,6,15906,,
2009-09-R,6832,4,4,5824409,15,,60,5,1,5,21099,,
2009-09-R,6836,5,5,5826919,3,,60,4,1,4,23609,,
2009-09-R,6837,6,6,5827778,2,,60,3,1,3,24468,,
2009-09-R,6824,7,7,5828198,12,,60,2,1,2,24888,,
2009-09-R,6819,8,8,5862002,6,,60,1,1,1,58692,,
2009-09-R,6827,9,9,5864767,20,3,60,0,1,0,"01:01,46",,
2009-09-R,6823,10,10,5865235,11,,60,0,1,0,"01:01,92",,
2009-09-R,6835,11,11,5865637,18,,60,0,1,0,"01:02,33",,
2009-09-R,6833,12,12,5866186,13,,60,0,1,0,"01:02,88",,
2009-09-R,6825,13,13,5871638,10,,60,0,1,0,"01:08,33",,
2009-09-R,6822,14,14,5872865,16,,60,0,1,0,"01:09,56",,
2009-09-R,6834,15,15,5875251,7,,60,0,1,0,"01:11,94",,
2009-09-R,6829,16,16,5893535,17,,60,0,1,0,"01:30,22",,
2009-09-R,6826,17,17,5894280,14,,60,0,1,0,"01:30,97",,
2009-09-R,6818,18,18,,5,,59,0,1,0,+1 lap,,
2009-09-R,6821,19,DNF,,9,,34,0,1,0,,,Radiator
2009-09-R,6828,20,DNF,,19,,18,0,1,0,,,Hydraulics
