sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2021-10-R,7229,1,1,7103284,2,,52,25,1,25,,,
2021-10-R,7240,2,2,7107155,4,,52,18,1,18,3871,,
2021-10-R,7233,3,3,7114409,3,,52,15,1,15,11125,,
2021-10-R,7216,4,4,7131857,5,,52,12,1,12,28573,,
2021-10-R,7215,5,5,7145908,6,,52,10,1,10,42624,,
2021-10-R,7241,6,6,7146738,10,,52,8,1,8,43454,,
2021-10-R,7223,7,7,7175377,7,,52,6,1,6,"01:12,09",,
2021-10-R,7225,8,8,7177573,14,,52,4,1,4,"01:14,29",,
2021-10-R,7227,9,9,7179446,9,,52,2,1,2,"01:16,16",,
2021-10-R,7226,10,10,7185349,16,,52,1,1,1,"01:22,06",,
2021-10-R,7221,11,11,7188611,11,,52,0,1,0,"01:25,33",,
2021-10-R,7232,12,12,,12,3,51,0,1,0,+1 lap,,
2021-10-R,7234,13,13,,15,,51,0,1,0,+1 lap,,
2021-10-R,7218,14,14,,17,,51,0,1,0,+1 lap,,
2021-10-R,7219,15,15,,13,,51,0,1,0,+1 lap,,
2021-10-R,7222,16,16,,PL,,51,0,1,0,+1 lap,,
2021-10-R,7220,17,17,,19,,51,0,1,0,+1 lap,,
2021-10-R,7230,18,18,,18,,51,0,1,0,+1 lap,,
2021-10-R,7217,19,DNF,,8,,40,0,1,0,,,Overheating
2021-10-R,7228,20,DNF,,1,,0,0,1,0,,,Accident
