sessionId,entrantId,positionOrder,positionText,laps,time
2006-16-FP2,6737,1,1,26,95539
2006-16-FP2,6753,2,2,23,95579
2006-16-FP2,6738,3,3,30,95714
2006-16-FP2,6720,4,4,8,96599
2006-16-FP2,6719,5,5,12,96641
2006-16-FP2,6715,6,6,10,96739
2006-16-FP2,6754,7,7,26,97278
2006-16-FP2,6758,8,8,26,97678
2006-16-FP2,6756,9,9,13,97698
2006-16-FP2,6716,10,10,12,97718
2006-16-FP2,6726,11,11,10,97861
2006-16-FP2,6749,12,12,9,98022
2006-16-FP2,6723,13,13,6,98045
2006-16-FP2,6729,14,14,11,98062
2006-16-FP2,6759,15,15,26,98098
2006-16-FP2,6725,16,16,16,98276
2006-16-FP2,6746,17,17,14,98888
2006-16-FP2,6747,18,18,11,98959
2006-16-FP2,6734,19,19,18,99080
2006-16-FP2,6742,20,20,28,99118
2006-16-FP2,6717,21,21,4,99179
2006-16-FP2,6752,22,22,5,99217
2006-16-FP2,6724,23,23,15,99522
2006-16-FP2,6733,24,24,20,99570
2006-16-FP2,6751,25,25,22,99636
2006-16-FP2,6727,26,26,15,100155
2006-16-FP2,6755,27,27,15,100214
2006-16-FP2,6757,28,28,14,100319
2006-16-FP2,6750,29,29,9,101315
